Property ID,Property Address,Borough,Neighborhood,Property Manager,Tenant ID,Tenant Name,Tenant Category,Tenant Status,Monthly Rent,Latest AR Month,Latest Outstanding Balance,Latest Aging Bucket,Latest Collection Priority,Total Outstanding Balance,Months With Balance,High or Critical Months,AR Risk Status
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00324,Sterling Design 324,Residential,Active,10073.64,2025-12-01,0.0,Current,Low,10073.64,12,0,High AR risk
PROP-0077,510 EAST 80 STREET,Manhattan,UPPER EAST SIDE (79-96),Casey Rivera,TEN-00958,Metro Pharmacy 958,Residential,Renewal Risk,19980.2,2025-12-01,0.0,Current,Low,9990.1,12,0,High AR risk
PROP-0007,51 EAST 131 STREET,Manhattan,HARLEM-CENTRAL,Taylor Morgan,TEN-00078,Pioneer Partners 78,Residential,Month-to-Month,19815.15,2025-12-01,0.0,Current,Low,9907.58,12,0,High AR risk
PROP-0118,195 HUDSON STREET,Manhattan,TRIBECA,Riley Chen,TEN-01431,Cedar Retail 1431,Retail,Active,19727.43,2025-12-01,0.0,Current,Low,9863.72,12,0,High AR risk
PROP-0052,150 EAST 37 STREET,Manhattan,MURRAY HILL,Riley Chen,TEN-00628,Liberty Fitness 628,Residential,Active,9682.27,2025-12-01,0.0,Current,Low,9682.27,12,0,High AR risk
PROP-0153,2280 FREDERICK DOUGLASS BLVD,Manhattan,HARLEM-CENTRAL,Jordan Lee,TEN-01874,Vista Services 1874,Residential,Active,12522.84,2025-12-01,0.0,Current,Low,9392.13,12,0,High AR risk
PROP-0081,14 EAST 33 STREET,Manhattan,MURRAY HILL,Riley Chen,TEN-01014,Brightline Studio 1014,Residential,Active,12507.85,2025-12-01,0.0,Current,Low,9380.89,12,0,High AR risk
PROP-0047,3536 CAMBRIDGE AVENUE,Bronx,RIVERDALE,Drew Thompson,TEN-00572,Brightline Market 572,Residential,Active,18671.08,2025-12-01,0.0,Current,Low,9335.54,12,0,High AR risk
PROP-0145,255 WEST 84 STREET,Manhattan,UPPER WEST SIDE (79-96),Taylor Morgan,TEN-01777,Vista Clinic 1777,Residential,Active,37326.61,2025-12-01,0.0,Current,Low,9331.65,12,0,High AR risk
PROP-0008,145 LINCOLN AVENUE,Staten Island,GRANT CITY,Morgan Patel,TEN-00084,Atlas Services 84,Residential,Active,18468.55,2025-12-01,0.0,Current,Low,9234.28,12,0,High AR risk
PROP-0054,35 WEST END AVENUE,Brooklyn,MANHATTAN BEACH,Taylor Morgan,TEN-00665,Pioneer Retail 665,Residential,Active,9033.87,2025-12-01,0.0,Current,Low,9033.87,12,0,High AR risk
PROP-0057,727 OCEAN VIEW AVENUE,Brooklyn,BRIGHTON BEACH,Riley Chen,TEN-00694,Cornerstone Group 694,Residential,Month-to-Month,8949.97,2025-12-01,0.0,Current,Low,8949.97,12,0,High AR risk
PROP-0086,11-24 31 AVENUE,Queens,ASTORIA,Casey Rivera,TEN-01090,Hudson Fitness 1090,Residential,Active,35403.78,2025-12-01,0.0,Current,Low,8850.94,12,0,High AR risk
PROP-0009,1154 1 AVENUE,Manhattan,UPPER EAST SIDE (59-79),Jordan Lee,TEN-00094,Sterling Retail 94,Residential,Renewal Risk,3840.69,2025-12-01,0.0,Current,Low,8641.55,12,0,High AR risk
PROP-0167,220 WEST BROADWAY,Manhattan,TRIBECA,Cameron Brooks,TEN-02054,Atlas Design 2054,Residential,Active,11172.77,2025-12-01,0.0,Current,Low,8379.58,12,0,High AR risk
PROP-0010,72 BERRY STREET,Brooklyn,WILLIAMSBURG-NORTH,Cameron Brooks,TEN-00111,Metro Pharmacy 111,Residential,Active,16722.57,2025-12-01,0.0,Current,Low,8361.28,12,0,High AR risk
PROP-0115,25-47 23 STREET,Queens,ASTORIA,Taylor Morgan,TEN-01404,Sterling Partners 1404,Residential,Month-to-Month,11056.91,2025-12-01,0.0,Current,Low,8292.68,12,0,High AR risk
PROP-0109,121 WELLINGTON COURT,Staten Island,NEW SPRINGVILLE,Drew Thompson,TEN-01342,Sterling Pharmacy 1342,Residential,Active,11019.35,2025-12-01,0.0,Current,Low,8264.51,12,0,High AR risk
PROP-0157,52 DEAN STREET,Brooklyn,BOERUM HILL,Avery Johnson,TEN-01923,Parkside Pharmacy 1923,Residential,Active,10757.09,2025-12-01,0.0,Current,Low,8067.81,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01960,Atlas Partners 1960,Residential,Active,6425.29,2025-12-01,0.0,Current,Low,8031.61,12,0,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01826,Brightline Market 1826,Residential,Active,5331.94,2025-12-01,0.0,Current,Low,7997.9,12,0,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00367,Apex Holdings 367,Residential,Active,10609.64,2025-12-01,0.0,Current,Low,7957.23,12,0,High AR risk
PROP-0074,30-02 39 AVENUE,Queens,LONG ISLAND CITY,Cameron Brooks,TEN-00898,Brightline Cafe 898,Residential,Active,15789.2,2025-12-01,0.0,Current,Low,7894.6,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01916,Hudson Market 1916,Residential,Active,10468.8,2025-12-01,0.0,Current,Low,7851.6,12,0,High AR risk
PROP-0085,102 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01065,Pioneer Market 1065,Residential,Active,10355.12,2025-12-01,0.0,Current,Low,7766.34,12,0,High AR risk
PROP-0051,6501 BAY PARKWAY,Brooklyn,GRAVESEND,Morgan Patel,TEN-00616,Urban Partners 616,Residential,Active,10321.98,2025-12-01,0.0,Current,Low,7741.48,12,0,High AR risk
PROP-0104,10 NEVINS STREET,Brooklyn,DOWNTOWN-FULTON MALL,Nadia Williams,TEN-01278,Vista Partners 1278,Residential,Month-to-Month,15231.06,2025-12-01,0.0,Current,Low,7615.53,12,0,High AR risk
PROP-0083,112-45 39 AVENUE,Queens,75TH Q QUEENS,Drew Thompson,TEN-01035,Pioneer Services 1035,Food & Beverage,Active,15208.66,2025-12-01,0.0,Current,Low,7604.33,12,0,High AR risk
PROP-0004,21 EAST 66 STREET,Manhattan,UPPER EAST SIDE (59-79),Jordan Lee,TEN-00040,Atlas Cafe 40,Residential,Active,10067.41,2025-12-01,0.0,Current,Low,7550.56,12,0,High AR risk
PROP-0043,376 WALLABOUT STREET,Brooklyn,WILLIAMSBURG-CENTRAL,Taylor Morgan,TEN-00522,Atlas Cafe 522,Residential,Renewal Risk,7545.84,2025-12-01,0.0,Current,Low,7545.84,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01845,Atlas Fitness 1845,Residential,Active,14935.1,2025-12-01,0.0,Current,Low,7467.55,12,0,High AR risk
PROP-0152,2803 OCEAN PARKWAY,Brooklyn,BRIGHTON BEACH,Avery Johnson,TEN-01857,Cedar Clinic 1857,Residential,Active,14808.49,2025-12-01,0.0,Current,Low,7404.24,12,0,High AR risk
PROP-0059,31 MONROE STREET,Manhattan,LOWER EAST SIDE,Riley Chen,TEN-00715,Vista Market 715,Food & Beverage,Active,9790.07,2025-12-01,0.0,Current,Low,7342.55,12,0,High AR risk
PROP-0031,40 WEST 55 STREET,Manhattan,MIDTOWN WEST,Riley Chen,TEN-00380,Beacon Services 380,Residential,Active,29329.35,2025-12-01,0.0,Current,Low,7332.34,12,0,High AR risk
PROP-0173,420 LEXINGTON AVENUE,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-02125,Summit Clinic 2125,Residential,Active,14480.44,2025-12-01,0.0,Current,Low,7240.22,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01780,Liberty Consulting 1780,Residential,Active,14473.22,2025-12-01,0.0,Current,Low,7236.61,12,0,High AR risk
PROP-0118,195 HUDSON STREET,Manhattan,TRIBECA,Riley Chen,TEN-01439,Northstar Design 1439,Residential,Active,9630.16,2025-12-01,0.0,Current,Low,7222.62,12,0,High AR risk
PROP-0121,81-18 QUEENS BOULEVARD,Queens,ELMHURST,Riley Chen,TEN-01459,Atlas Design 1459,Residential,Active,14373.89,2025-12-01,0.0,Current,Low,7186.94,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01613,Beacon Services 1613,Residential,Month-to-Month,14243.64,2025-12-01,0.0,Current,Low,7121.82,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01573,Cornerstone Group 1573,Residential,Month-to-Month,28056.15,2025-12-01,0.0,Current,Low,7014.04,12,0,High AR risk
PROP-0094,546 55 STREET,Brooklyn,SUNSET PARK,Avery Johnson,TEN-01164,Metro Fitness 1164,Residential,Active,6981.89,2025-12-01,0.0,Current,Low,6981.89,12,0,High AR risk
PROP-0103,7 GRAMERCY PARK WEST,Manhattan,GRAMERCY,Nadia Williams,TEN-01258,Apex Consulting 1258,Retail,Active,5553.78,2025-12-01,0.0,Current,Low,6942.23,12,0,High AR risk
PROP-0086,11-24 31 AVENUE,Queens,ASTORIA,Casey Rivera,TEN-01078,Summit Retail 1078,Residential,Month-to-Month,5546.3,2025-12-01,0.0,Current,Low,6932.88,12,0,High AR risk
PROP-0067,401 BEDFORD AVENUE,Brooklyn,WILLIAMSBURG-SOUTH,Cameron Brooks,TEN-00814,Harbor Consulting 814,Residential,Active,13828.19,2025-12-01,0.0,Current,Low,6914.1,12,0,High AR risk
PROP-0033,550 VANDERBILT AVENUE,Brooklyn,PROSPECT HEIGHTS,Nadia Williams,TEN-00402,Parkside Pharmacy 402,Retail,Active,27351.51,2025-12-01,0.0,Current,Low,6837.88,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01519,Parkside Cafe 1519,Residential,Active,27250.06,2025-12-01,0.0,Current,Low,6812.52,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01567,Hudson Pharmacy 1567,Residential,Active,13602.45,2025-12-01,0.0,Current,Low,6801.22,12,0,High AR risk
PROP-0031,40 WEST 55 STREET,Manhattan,MIDTOWN WEST,Riley Chen,TEN-00376,Vista Labs 376,Residential,Active,13370.3,2025-12-01,0.0,Current,Low,6685.15,12,0,High AR risk
PROP-0028,40-01 LITTLE NECK PARKWAY,Queens,LITTLE NECK,Cameron Brooks,TEN-00337,Sterling Retail 337,Residential,Active,13277.81,2025-12-01,0.0,Current,Low,6638.9,12,0,High AR risk
PROP-0041,601 WEST 41 STREET,Manhattan,CLINTON,Nadia Williams,TEN-00484,Apex Retail 484,Healthcare,Active,13091.91,2025-12-01,0.0,Current,Low,6545.96,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01788,Brightline Services 1788,Residential,Active,8611.1,2025-12-01,0.0,Current,Low,6458.33,12,0,High AR risk
PROP-0017,316 WEST 116 STREET,Manhattan,MANHATTAN VALLEY,Samira Khan,TEN-00202,Apex Group 202,Residential,Active,12552.35,2025-12-01,0.0,Current,Low,6276.18,12,0,High AR risk
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00328,Urban Design 328,Fitness/Wellness,Active,4991.62,2025-12-01,0.0,Current,Low,6239.53,12,0,High AR risk
PROP-0130,311 ST NICHOLAS AVENUE,Queens,RIDGEWOOD,Taylor Morgan,TEN-01582,Cornerstone Pharmacy 1582,Residential,Active,12380.82,2025-12-01,0.0,Current,Low,6190.41,12,0,High AR risk
PROP-0121,81-18 QUEENS BOULEVARD,Queens,ELMHURST,Riley Chen,TEN-01466,Urban Pharmacy 1466,Residential,Active,6141.06,2025-12-01,0.0,Current,Low,6141.06,12,0,High AR risk
PROP-0122,27 KING STREET,Manhattan,SOHO,Cameron Brooks,TEN-01473,Sterling Partners 1473,Residential,Active,12260.86,2025-12-01,0.0,Current,Low,6130.43,12,0,High AR risk
PROP-0076,1078 FULTON STREET,Brooklyn,BEDFORD STUYVESANT,Jordan Lee,TEN-00937,Cornerstone Fitness 937,Residential,Active,12194.0,2025-12-01,0.0,Current,Low,6097.0,12,0,High AR risk
PROP-0119,318 WARREN STREET,Brooklyn,BOERUM HILL,Nadia Williams,TEN-01442,Cornerstone Labs 1442,Retail,Active,6079.36,2025-12-01,0.0,Current,Low,6079.36,12,0,High AR risk
PROP-0072,700 RIVERSIDE DRIVE,Manhattan,HARLEM-UPPER,Avery Johnson,TEN-00877,Sterling Holdings 877,Residential,Active,6061.1,2025-12-01,0.0,Current,Low,6061.1,12,0,High AR risk
PROP-0058,65-38 AUSTIN STREET,Queens,REGO PARK,Samira Khan,TEN-00704,Urban Services 704,Residential,Active,12049.29,2025-12-01,0.0,Current,Low,6024.64,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01704,Metro Market 1704,Residential,Active,24065.05,2025-12-01,0.0,Current,Low,6016.26,12,0,High AR risk
PROP-0121,81-18 QUEENS BOULEVARD,Queens,ELMHURST,Riley Chen,TEN-01458,Beacon Studio 1458,Retail,Active,8017.65,2025-12-01,0.0,Current,Low,6013.24,12,0,High AR risk
PROP-0157,52 DEAN STREET,Brooklyn,BOERUM HILL,Avery Johnson,TEN-01931,Cornerstone Labs 1931,Residential,Active,11977.14,2025-12-01,0.0,Current,Low,5988.57,12,0,High AR risk
PROP-0059,31 MONROE STREET,Manhattan,LOWER EAST SIDE,Riley Chen,TEN-00722,Harbor Retail 722,Food & Beverage,Month-to-Month,7925.27,2025-12-01,0.0,Current,Low,5943.96,12,0,High AR risk
PROP-0111,260 PARK AVENUE SOUTH,Manhattan,FLATIRON,Casey Rivera,TEN-01369,Beacon Retail 1369,Residential,Active,7918.5,2025-12-01,0.0,Current,Low,5938.87,12,0,High AR risk
PROP-0130,311 ST NICHOLAS AVENUE,Queens,RIDGEWOOD,Taylor Morgan,TEN-01580,Cedar Labs 1580,Residential,Active,7912.53,2025-12-01,0.0,Current,Low,5934.39,12,0,High AR risk
PROP-0160,64-86 WETHEROLE STREET,Queens,15TH Q QUEENS,Casey Rivera,TEN-01970,Hudson Fitness 1970,Residential,Active,7878.94,2025-12-01,0.0,Current,Low,5909.2,12,0,High AR risk
PROP-0167,220 WEST BROADWAY,Manhattan,TRIBECA,Cameron Brooks,TEN-02051,Cornerstone Pharmacy 2051,Residential,Active,23347.69,2025-12-01,0.0,Current,Low,5836.92,12,0,High AR risk
PROP-0084,886 WESTCHESTER AVENUE,Bronx,MORRISANIA/LONGWOOD,Avery Johnson,TEN-01059,Northstar Services 1059,Residential,Active,7773.07,2025-12-01,0.0,Current,Low,5829.8,12,0,High AR risk
PROP-0099,30 RUTGERS STREET,Manhattan,LOWER EAST SIDE,Riley Chen,TEN-01218,Urban Design 1218,Residential,Active,5818.29,2025-12-01,0.0,Current,Low,5818.28,12,0,High AR risk
PROP-0027,30 WEST 9 STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Drew Thompson,TEN-00332,Pioneer Market 332,Residential,Month-to-Month,11622.41,2025-12-01,0.0,Current,Low,5811.2,12,0,High AR risk
PROP-0075,61-05 39 AVENUE,Queens,WOODSIDE,Morgan Patel,TEN-00929,Liberty Holdings 929,Residential,Active,11611.96,2025-12-01,0.0,Current,Low,5805.98,12,0,High AR risk
PROP-0072,700 RIVERSIDE DRIVE,Manhattan,HARLEM-UPPER,Avery Johnson,TEN-00872,Beacon Consulting 872,Residential,Active,11477.83,2025-12-01,0.0,Current,Low,5738.92,12,0,High AR risk
PROP-0083,112-45 39 AVENUE,Queens,75TH Q QUEENS,Drew Thompson,TEN-01036,Summit Market 1036,Residential,Active,7533.39,2025-12-01,0.0,Current,Low,5650.04,12,0,High AR risk
PROP-0029,3435 GUIDER AVENUE,Brooklyn,SHEEPSHEAD BAY,Samira Khan,TEN-00349,Evergreen Market 349,Residential,Active,7367.93,2025-12-01,0.0,Current,Low,5525.95,12,0,High AR risk
PROP-0136,55-16 MAIN STREET,Queens,FLUSHING-NORTH,Jordan Lee,TEN-01664,Cornerstone Cafe 1664,Residential,Active,5514.67,2025-12-01,0.0,Current,Low,5514.67,12,0,High AR risk
PROP-0101,63-26 99 STREET,Queens,REGO PARK,Drew Thompson,TEN-01233,Vista Studio 1233,Residential,Month-to-Month,5460.2,2025-12-01,0.0,Current,Low,5460.2,12,0,High AR risk
PROP-0139,898 BEDFORD AVENUE,Brooklyn,BEDFORD STUYVESANT,Cameron Brooks,TEN-01690,Evergreen Clinic 1690,Residential,Active,7221.18,2025-12-01,0.0,Current,Low,5415.88,12,0,High AR risk
PROP-0075,61-05 39 AVENUE,Queens,WOODSIDE,Morgan Patel,TEN-00918,Atlas Market 918,Residential,Active,10629.82,2025-12-01,0.0,Current,Low,5314.91,12,0,High AR risk
PROP-0020,299 BEDFORD AVENUE,Brooklyn,WILLIAMSBURG-SOUTH,Riley Chen,TEN-00237,Apex Holdings 237,Residential,Active,5220.72,2025-12-01,0.0,Current,Low,5220.72,12,0,High AR risk
PROP-0163,118-82 METROPOLITAN AVENUE,Queens,KEW GARDENS,Nadia Williams,TEN-02006,Cedar Fitness 2006,Residential,Active,20821.16,2025-12-01,0.0,Current,Low,5205.29,12,0,High AR risk
PROP-0025,100 STERLING PLACE,Brooklyn,PARK SLOPE,Drew Thompson,TEN-00306,Metro Design 306,Residential,Active,20676.02,2025-12-01,0.0,Current,Low,5169.0,12,0,High AR risk
PROP-0063,577 WEST 161 STREET,Manhattan,WASHINGTON HEIGHTS LOWER,Jordan Lee,TEN-00776,Sterling Group 776,Retail,Month-to-Month,5149.68,2025-12-01,0.0,Current,Low,5149.68,12,0,High AR risk
PROP-0165,102 MADISON STREET,Manhattan,LOWER EAST SIDE,Riley Chen,TEN-02023,Brightline Services 2023,Residential,Active,4989.36,2025-12-01,0.0,Current,Low,4989.36,12,0,High AR risk
PROP-0090,59 CONSELYEA STREET,Brooklyn,WILLIAMSBURG-EAST,Cameron Brooks,TEN-01130,Brightline Fitness 1130,Healthcare,Active,4880.82,2025-12-01,0.0,Current,Low,4880.82,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01792,Liberty Pharmacy 1792,Residential,Active,9761.29,2025-12-01,0.0,Current,Low,4880.65,12,0,High AR risk
PROP-0054,35 WEST END AVENUE,Brooklyn,MANHATTAN BEACH,Taylor Morgan,TEN-00652,Evergreen Fitness 652,Residential,Active,4877.67,2025-12-01,0.0,Current,Low,4877.67,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01798,Atlas Partners 1798,Residential,Active,9500.39,2025-12-01,0.0,Current,Low,4750.2,12,0,High AR risk
PROP-0030,200 SOUTH 2 STREET,Brooklyn,WILLIAMSBURG-SOUTH,Avery Johnson,TEN-00363,Liberty Pharmacy 363,Residential,Active,18862.22,2025-12-01,0.0,Current,Low,4715.56,12,0,High AR risk
PROP-0026,94 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Jordan Lee,TEN-00316,Vista Design 316,Residential,Active,4703.16,2025-12-01,0.0,Current,Low,4703.16,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01840,Evergreen Cafe 1840,Office/Services,Active,9277.84,2025-12-01,0.0,Current,Low,4638.92,12,0,High AR risk
PROP-0148,257 WEST 93 STREET,Manhattan,UPPER WEST SIDE (79-96),Morgan Patel,TEN-01811,Harbor Consulting 1811,Residential,Active,9267.62,2025-12-01,0.0,Current,Low,4633.81,12,0,High AR risk
PROP-0142,83-09 TALBOT STREET,Queens,KEW GARDENS,Taylor Morgan,TEN-01731,Apex Fitness 1731,Residential,Active,18416.44,2025-12-01,0.0,Current,Low,4604.11,12,0,High AR risk
PROP-0116,1835 EAST 14 STREET,Brooklyn,MADISON,Casey Rivera,TEN-01412,Summit Market 1412,Residential,Active,9165.54,2025-12-01,0.0,Current,Low,4582.77,12,0,High AR risk
PROP-0010,72 BERRY STREET,Brooklyn,WILLIAMSBURG-NORTH,Cameron Brooks,TEN-00112,Beacon Pharmacy 112,Residential,Active,5974.4,2025-12-01,0.0,Current,Low,4480.8,12,0,High AR risk
PROP-0123,2185 ADAM C. POWELL BOULEVARD,Manhattan,HARLEM-CENTRAL,Riley Chen,TEN-01492,Cornerstone Consulting 1492,Residential,Active,8933.14,2025-12-01,0.0,Current,Low,4466.57,12,0,High AR risk
PROP-0008,145 LINCOLN AVENUE,Staten Island,GRANT CITY,Morgan Patel,TEN-00087,Metro Consulting 87,Office/Services,Active,8889.32,2025-12-01,0.0,Current,Low,4444.66,12,0,High AR risk
PROP-0063,577 WEST 161 STREET,Manhattan,WASHINGTON HEIGHTS LOWER,Jordan Lee,TEN-00775,Beacon Market 775,Residential,Active,5728.2,2025-12-01,0.0,Current,Low,4296.15,12,0,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01763,Atlas Clinic 1763,Residential,Active,16950.59,2025-12-01,0.0,Current,Low,4237.65,12,0,High AR risk
PROP-0160,64-86 WETHEROLE STREET,Queens,15TH Q QUEENS,Casey Rivera,TEN-01976,Vista Services 1976,Food & Beverage,Active,8379.81,2025-12-01,0.0,Current,Low,4189.9,12,0,High AR risk
PROP-0161,491 GREENWICH STREET,Manhattan,SOHO,Samira Khan,TEN-01986,Beacon Consulting 1986,Residential,Active,16729.39,2025-12-01,0.0,Current,Low,4182.35,12,0,High AR risk
PROP-0020,299 BEDFORD AVENUE,Brooklyn,WILLIAMSBURG-SOUTH,Riley Chen,TEN-00241,Cornerstone Clinic 241,Residential,Active,5497.66,2025-12-01,0.0,Current,Low,4123.24,12,0,High AR risk
PROP-0148,257 WEST 93 STREET,Manhattan,UPPER WEST SIDE (79-96),Morgan Patel,TEN-01807,Northstar Studio 1807,Residential,Active,5480.2,2025-12-01,0.0,Current,Low,4110.15,12,0,High AR risk
PROP-0050,57 MASPETH AVENUE,Brooklyn,WILLIAMSBURG-EAST,Taylor Morgan,TEN-00615,Apex Pharmacy 615,Residential,Active,4104.5,2025-12-01,0.0,Current,Low,4104.5,12,0,High AR risk
PROP-0045,55 3 AVENUE,Manhattan,EAST VILLAGE,Casey Rivera,TEN-00550,Cedar Consulting 550,Residential,Active,5391.48,2025-12-01,0.0,Current,Low,4043.61,12,0,High AR risk
PROP-0034,525 PARK AVENUE,Manhattan,UPPER EAST SIDE (59-79),Samira Khan,TEN-00412,Vista Labs 412,Residential,Active,5340.2,2025-12-01,0.0,Current,Low,4005.15,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01624,Brightline Clinic 1624,Retail,Active,15854.82,2025-12-01,0.0,Current,Low,3963.7,12,0,High AR risk
PROP-0108,2 PRINCE STREET,Manhattan,LITTLE ITALY,Taylor Morgan,TEN-01332,Cornerstone Services 1332,Residential,Active,15633.0,2025-12-01,0.0,Current,Low,3908.25,12,0,High AR risk
PROP-0141,645 LEFFERTS AVENUE,Brooklyn,FLATBUSH-NORTH,Avery Johnson,TEN-01727,Hudson Retail 1727,Office/Services,Active,3850.2,2025-12-01,0.0,Current,Low,3850.2,12,0,High AR risk
PROP-0032,80 ADELPHI STREET,Brooklyn,FORT GREENE,Cameron Brooks,TEN-00388,Brightline Market 388,Residential,Active,5130.5,2025-12-01,0.0,Current,Low,3847.88,12,0,High AR risk
PROP-0068,42-83 HUNTER STREET,Queens,LONG ISLAND CITY,Taylor Morgan,TEN-00820,Beacon Services 820,Residential,Active,7604.36,2025-12-01,0.0,Current,Low,3802.18,12,0,High AR risk
PROP-0066,40 BOND STREET,Manhattan,GREENWICH VILLAGE-CENTRAL,Morgan Patel,TEN-00798,Atlas Consulting 798,Residential,Active,3787.1,2025-12-01,0.0,Current,Low,3787.1,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01705,Parkside Market 1705,Healthcare,Active,15068.37,2025-12-01,0.0,Current,Low,3767.09,12,0,High AR risk
PROP-0124,2132 2 AVENUE,Manhattan,HARLEM-EAST,Jordan Lee,TEN-01496,Harbor Group 1496,Food & Beverage,Month-to-Month,15006.5,2025-12-01,0.0,Current,Low,3751.62,12,0,High AR risk
PROP-0172,156 SACKETT STREET,Brooklyn,COBBLE HILL-WEST,Riley Chen,TEN-02111,Apex Fitness 2111,Residential,Active,14923.8,2025-12-01,0.0,Current,Low,3730.95,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01517,Summit Design 1517,Residential,Active,14794.36,2025-12-01,0.0,Current,Low,3698.59,12,0,High AR risk
PROP-0029,3435 GUIDER AVENUE,Brooklyn,SHEEPSHEAD BAY,Samira Khan,TEN-00352,Beacon Retail 352,Residential,Active,4888.67,2025-12-01,0.0,Current,Low,3666.5,12,0,High AR risk
PROP-0099,30 RUTGERS STREET,Manhattan,LOWER EAST SIDE,Riley Chen,TEN-01221,Evergreen Holdings 1221,Fitness/Wellness,Active,3661.72,2025-12-01,0.0,Current,Low,3661.72,12,0,High AR risk
PROP-0015,38-22 147 STREET,Queens,FLUSHING-NORTH,Jordan Lee,TEN-00181,Beacon Partners 181,Residential,Active,4867.86,2025-12-01,0.0,Current,Low,3650.89,12,0,High AR risk
PROP-0107,2 ELMWOOD PARK DRIVE,Staten Island,NEW SPRINGVILLE,Jordan Lee,TEN-01319,Sterling Holdings 1319,Residential,Active,7250.83,2025-12-01,0.0,Current,Low,3625.42,12,0,High AR risk
PROP-0075,61-05 39 AVENUE,Queens,WOODSIDE,Morgan Patel,TEN-00920,Pioneer Design 920,Food & Beverage,Active,14433.31,2025-12-01,0.0,Current,Low,3608.33,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01904,Harbor Clinic 1904,Residential,Active,4781.73,2025-12-01,0.0,Current,Low,3586.29,12,0,High AR risk
PROP-0057,727 OCEAN VIEW AVENUE,Brooklyn,BRIGHTON BEACH,Riley Chen,TEN-00689,Vista Partners 689,Residential,Active,2796.68,2025-12-01,0.0,Current,Low,3495.85,12,0,High AR risk
PROP-0085,102 BRADHURST AVENUE,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01075,Beacon Studio 1075,Residential,Active,6839.07,2025-12-01,0.0,Current,Low,3419.54,12,0,High AR risk
