ar_id,property_id,tenant_id,month,billed_rent,amount_paid,outstanding_balance,aging_bucket,collection_priority,synthetic_record
AR-0005087,PROP-0035,TEN-00424,2025-11-01,2624.84,2624.84,0.0,Current,Low,True
AR-0005088,PROP-0035,TEN-00424,2025-12-01,2624.84,2624.84,0.0,Current,Low,True
AR-0005089,PROP-0035,TEN-00425,2025-01-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005090,PROP-0035,TEN-00425,2025-02-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005091,PROP-0035,TEN-00425,2025-03-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005092,PROP-0035,TEN-00425,2025-04-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005093,PROP-0035,TEN-00425,2025-05-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005094,PROP-0035,TEN-00425,2025-06-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005095,PROP-0035,TEN-00425,2025-07-01,1180.97,885.73,295.24,1-30,Medium,True
AR-0005096,PROP-0035,TEN-00425,2025-08-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005097,PROP-0035,TEN-00425,2025-09-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005098,PROP-0035,TEN-00425,2025-10-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005099,PROP-0035,TEN-00425,2025-11-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005100,PROP-0035,TEN-00425,2025-12-01,1180.97,1180.97,0.0,Current,Low,True
AR-0005101,PROP-0036,TEN-00426,2025-01-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005102,PROP-0036,TEN-00426,2025-02-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005103,PROP-0036,TEN-00426,2025-03-01,113099.76,28274.94,84824.82,1-30,Medium,True
AR-0005104,PROP-0036,TEN-00426,2025-04-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005105,PROP-0036,TEN-00426,2025-05-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005106,PROP-0036,TEN-00426,2025-06-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005107,PROP-0036,TEN-00426,2025-07-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005108,PROP-0036,TEN-00426,2025-08-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005109,PROP-0036,TEN-00426,2025-09-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005110,PROP-0036,TEN-00426,2025-10-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005111,PROP-0036,TEN-00426,2025-11-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005112,PROP-0036,TEN-00426,2025-12-01,113099.76,113099.76,0.0,Current,Low,True
AR-0005113,PROP-0036,TEN-00427,2025-01-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005114,PROP-0036,TEN-00427,2025-02-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005115,PROP-0036,TEN-00427,2025-03-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005116,PROP-0036,TEN-00427,2025-04-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005117,PROP-0036,TEN-00427,2025-05-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005118,PROP-0036,TEN-00427,2025-06-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005119,PROP-0036,TEN-00427,2025-07-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005120,PROP-0036,TEN-00427,2025-08-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005121,PROP-0036,TEN-00427,2025-09-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005122,PROP-0036,TEN-00427,2025-10-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005123,PROP-0036,TEN-00427,2025-11-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005124,PROP-0036,TEN-00427,2025-12-01,13540.75,13540.75,0.0,Current,Low,True
AR-0005125,PROP-0036,TEN-00428,2025-01-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005126,PROP-0036,TEN-00428,2025-02-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005127,PROP-0036,TEN-00428,2025-03-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005128,PROP-0036,TEN-00428,2025-04-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005129,PROP-0036,TEN-00428,2025-05-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005130,PROP-0036,TEN-00428,2025-06-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005131,PROP-0036,TEN-00428,2025-07-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005132,PROP-0036,TEN-00428,2025-08-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005133,PROP-0036,TEN-00428,2025-09-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005134,PROP-0036,TEN-00428,2025-10-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005135,PROP-0036,TEN-00428,2025-11-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005136,PROP-0036,TEN-00428,2025-12-01,52922.79,52922.79,0.0,Current,Low,True
AR-0005137,PROP-0036,TEN-00429,2025-01-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005138,PROP-0036,TEN-00429,2025-02-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005139,PROP-0036,TEN-00429,2025-03-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005140,PROP-0036,TEN-00429,2025-04-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005141,PROP-0036,TEN-00429,2025-05-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005142,PROP-0036,TEN-00429,2025-06-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005143,PROP-0036,TEN-00429,2025-07-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005144,PROP-0036,TEN-00429,2025-08-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005145,PROP-0036,TEN-00429,2025-09-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005146,PROP-0036,TEN-00429,2025-10-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005147,PROP-0036,TEN-00429,2025-11-01,6212.34,6212.34,0.0,Current,Low,True
AR-0005148,PROP-0036,TEN-00429,2025-12-01,6212.34,0.0,6212.34,31-60,Medium,True
AR-0005149,PROP-0036,TEN-00430,2025-01-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005150,PROP-0036,TEN-00430,2025-02-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005151,PROP-0036,TEN-00430,2025-03-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005152,PROP-0036,TEN-00430,2025-04-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005153,PROP-0036,TEN-00430,2025-05-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005154,PROP-0036,TEN-00430,2025-06-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005155,PROP-0036,TEN-00430,2025-07-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005156,PROP-0036,TEN-00430,2025-08-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005157,PROP-0036,TEN-00430,2025-09-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005158,PROP-0036,TEN-00430,2025-10-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005159,PROP-0036,TEN-00430,2025-11-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005160,PROP-0036,TEN-00430,2025-12-01,8382.85,8382.85,0.0,Current,Low,True
AR-0005161,PROP-0036,TEN-00431,2025-01-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005162,PROP-0036,TEN-00431,2025-02-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005163,PROP-0036,TEN-00431,2025-03-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005164,PROP-0036,TEN-00431,2025-04-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005165,PROP-0036,TEN-00431,2025-05-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005166,PROP-0036,TEN-00431,2025-06-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005167,PROP-0036,TEN-00431,2025-07-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005168,PROP-0036,TEN-00431,2025-08-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005169,PROP-0036,TEN-00431,2025-09-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005170,PROP-0036,TEN-00431,2025-10-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005171,PROP-0036,TEN-00431,2025-11-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005172,PROP-0036,TEN-00431,2025-12-01,33555.69,33555.69,0.0,Current,Low,True
AR-0005173,PROP-0036,TEN-00432,2025-01-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005174,PROP-0036,TEN-00432,2025-02-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005175,PROP-0036,TEN-00432,2025-03-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005176,PROP-0036,TEN-00432,2025-04-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005177,PROP-0036,TEN-00432,2025-05-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005178,PROP-0036,TEN-00432,2025-06-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005179,PROP-0036,TEN-00432,2025-07-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005180,PROP-0036,TEN-00432,2025-08-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005181,PROP-0036,TEN-00432,2025-09-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005182,PROP-0036,TEN-00432,2025-10-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005183,PROP-0036,TEN-00432,2025-11-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005184,PROP-0036,TEN-00432,2025-12-01,18402.59,18402.59,0.0,Current,Low,True
AR-0005185,PROP-0036,TEN-00433,2025-01-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005186,PROP-0036,TEN-00433,2025-02-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005187,PROP-0036,TEN-00433,2025-03-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005188,PROP-0036,TEN-00433,2025-04-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005189,PROP-0036,TEN-00433,2025-05-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005190,PROP-0036,TEN-00433,2025-06-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005191,PROP-0036,TEN-00433,2025-07-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005192,PROP-0036,TEN-00433,2025-08-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005193,PROP-0036,TEN-00433,2025-09-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005194,PROP-0036,TEN-00433,2025-10-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005195,PROP-0036,TEN-00433,2025-11-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005196,PROP-0036,TEN-00433,2025-12-01,16077.83,16077.83,0.0,Current,Low,True
AR-0005197,PROP-0036,TEN-00434,2025-01-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005198,PROP-0036,TEN-00434,2025-02-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005199,PROP-0036,TEN-00434,2025-03-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005200,PROP-0036,TEN-00434,2025-04-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005201,PROP-0036,TEN-00434,2025-05-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005202,PROP-0036,TEN-00434,2025-06-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005203,PROP-0036,TEN-00434,2025-07-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005204,PROP-0036,TEN-00434,2025-08-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005205,PROP-0036,TEN-00434,2025-09-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005206,PROP-0036,TEN-00434,2025-10-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005207,PROP-0036,TEN-00434,2025-11-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005208,PROP-0036,TEN-00434,2025-12-01,29583.7,29583.7,0.0,Current,Low,True
AR-0005209,PROP-0036,TEN-00435,2025-01-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005210,PROP-0036,TEN-00435,2025-02-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005211,PROP-0036,TEN-00435,2025-03-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005212,PROP-0036,TEN-00435,2025-04-01,106610.81,53305.4,53305.4,61-90,High,True
AR-0005213,PROP-0036,TEN-00435,2025-05-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005214,PROP-0036,TEN-00435,2025-06-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005215,PROP-0036,TEN-00435,2025-07-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005216,PROP-0036,TEN-00435,2025-08-01,106610.81,26652.7,79958.11,1-30,Medium,True
AR-0005217,PROP-0036,TEN-00435,2025-09-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005218,PROP-0036,TEN-00435,2025-10-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005219,PROP-0036,TEN-00435,2025-11-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005220,PROP-0036,TEN-00435,2025-12-01,106610.81,106610.81,0.0,Current,Low,True
AR-0005221,PROP-0036,TEN-00436,2025-01-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005222,PROP-0036,TEN-00436,2025-02-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005223,PROP-0036,TEN-00436,2025-03-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005224,PROP-0036,TEN-00436,2025-04-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005225,PROP-0036,TEN-00436,2025-05-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005226,PROP-0036,TEN-00436,2025-06-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005227,PROP-0036,TEN-00436,2025-07-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005228,PROP-0036,TEN-00436,2025-08-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005229,PROP-0036,TEN-00436,2025-09-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005230,PROP-0036,TEN-00436,2025-10-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005231,PROP-0036,TEN-00436,2025-11-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005232,PROP-0036,TEN-00436,2025-12-01,5633.95,5633.95,0.0,Current,Low,True
AR-0005233,PROP-0036,TEN-00437,2025-01-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005234,PROP-0036,TEN-00437,2025-02-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005235,PROP-0036,TEN-00437,2025-03-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005236,PROP-0036,TEN-00437,2025-04-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005237,PROP-0036,TEN-00437,2025-05-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005238,PROP-0036,TEN-00437,2025-06-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005239,PROP-0036,TEN-00437,2025-07-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005240,PROP-0036,TEN-00437,2025-08-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005241,PROP-0036,TEN-00437,2025-09-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005242,PROP-0036,TEN-00437,2025-10-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005243,PROP-0036,TEN-00437,2025-11-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005244,PROP-0036,TEN-00437,2025-12-01,4218.23,4218.23,0.0,Current,Low,True
AR-0005245,PROP-0036,TEN-00438,2025-01-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005246,PROP-0036,TEN-00438,2025-02-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005247,PROP-0036,TEN-00438,2025-03-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005248,PROP-0036,TEN-00438,2025-04-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005249,PROP-0036,TEN-00438,2025-05-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005250,PROP-0036,TEN-00438,2025-06-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005251,PROP-0036,TEN-00438,2025-07-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005252,PROP-0036,TEN-00438,2025-08-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005253,PROP-0036,TEN-00438,2025-09-01,12763.03,6381.52,6381.52,1-30,Medium,True
AR-0005254,PROP-0036,TEN-00438,2025-10-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005255,PROP-0036,TEN-00438,2025-11-01,12763.03,12763.03,0.0,Current,Low,True
AR-0005256,PROP-0036,TEN-00438,2025-12-01,12763.03,6381.52,6381.52,1-30,Medium,True
AR-0005257,PROP-0036,TEN-00439,2025-01-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005258,PROP-0036,TEN-00439,2025-02-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005259,PROP-0036,TEN-00439,2025-03-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005260,PROP-0036,TEN-00439,2025-04-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005261,PROP-0036,TEN-00439,2025-05-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005262,PROP-0036,TEN-00439,2025-06-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005263,PROP-0036,TEN-00439,2025-07-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005264,PROP-0036,TEN-00439,2025-08-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005265,PROP-0036,TEN-00439,2025-09-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005266,PROP-0036,TEN-00439,2025-10-01,33285.96,24964.47,8321.49,90+,Critical,True
AR-0005267,PROP-0036,TEN-00439,2025-11-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005268,PROP-0036,TEN-00439,2025-12-01,33285.96,33285.96,0.0,Current,Low,True
AR-0005269,PROP-0036,TEN-00440,2025-01-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005270,PROP-0036,TEN-00440,2025-02-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005271,PROP-0036,TEN-00440,2025-03-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005272,PROP-0036,TEN-00440,2025-04-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005273,PROP-0036,TEN-00440,2025-05-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005274,PROP-0036,TEN-00440,2025-06-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005275,PROP-0036,TEN-00440,2025-07-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005276,PROP-0036,TEN-00440,2025-08-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005277,PROP-0036,TEN-00440,2025-09-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005278,PROP-0036,TEN-00440,2025-10-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005279,PROP-0036,TEN-00440,2025-11-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005280,PROP-0036,TEN-00440,2025-12-01,18931.34,18931.34,0.0,Current,Low,True
AR-0005281,PROP-0036,TEN-00441,2025-01-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005282,PROP-0036,TEN-00441,2025-02-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005283,PROP-0036,TEN-00441,2025-03-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005284,PROP-0036,TEN-00441,2025-04-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005285,PROP-0036,TEN-00441,2025-05-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005286,PROP-0036,TEN-00441,2025-06-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005287,PROP-0036,TEN-00441,2025-07-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005288,PROP-0036,TEN-00441,2025-08-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005289,PROP-0036,TEN-00441,2025-09-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005290,PROP-0036,TEN-00441,2025-10-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005291,PROP-0036,TEN-00441,2025-11-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005292,PROP-0036,TEN-00441,2025-12-01,5825.0,5825.0,0.0,Current,Low,True
AR-0005293,PROP-0037,TEN-00442,2025-01-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005294,PROP-0037,TEN-00442,2025-02-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005295,PROP-0037,TEN-00442,2025-03-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005296,PROP-0037,TEN-00442,2025-04-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005297,PROP-0037,TEN-00442,2025-05-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005298,PROP-0037,TEN-00442,2025-06-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005299,PROP-0037,TEN-00442,2025-07-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005300,PROP-0037,TEN-00442,2025-08-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005301,PROP-0037,TEN-00442,2025-09-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005302,PROP-0037,TEN-00442,2025-10-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005303,PROP-0037,TEN-00442,2025-11-01,12096.49,3024.12,9072.37,61-90,High,True
AR-0005304,PROP-0037,TEN-00442,2025-12-01,12096.49,12096.49,0.0,Current,Low,True
AR-0005305,PROP-0037,TEN-00443,2025-01-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005306,PROP-0037,TEN-00443,2025-02-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005307,PROP-0037,TEN-00443,2025-03-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005308,PROP-0037,TEN-00443,2025-04-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005309,PROP-0037,TEN-00443,2025-05-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005310,PROP-0037,TEN-00443,2025-06-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005311,PROP-0037,TEN-00443,2025-07-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005312,PROP-0037,TEN-00443,2025-08-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005313,PROP-0037,TEN-00443,2025-09-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005314,PROP-0037,TEN-00443,2025-10-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005315,PROP-0037,TEN-00443,2025-11-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005316,PROP-0037,TEN-00443,2025-12-01,72096.24,72096.24,0.0,Current,Low,True
AR-0005317,PROP-0037,TEN-00444,2025-01-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005318,PROP-0037,TEN-00444,2025-02-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005319,PROP-0037,TEN-00444,2025-03-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005320,PROP-0037,TEN-00444,2025-04-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005321,PROP-0037,TEN-00444,2025-05-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005322,PROP-0037,TEN-00444,2025-06-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005323,PROP-0037,TEN-00444,2025-07-01,7519.36,5639.52,1879.84,31-60,Medium,True
AR-0005324,PROP-0037,TEN-00444,2025-08-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005325,PROP-0037,TEN-00444,2025-09-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005326,PROP-0037,TEN-00444,2025-10-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005327,PROP-0037,TEN-00444,2025-11-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005328,PROP-0037,TEN-00444,2025-12-01,7519.36,7519.36,0.0,Current,Low,True
AR-0005329,PROP-0037,TEN-00445,2025-01-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005330,PROP-0037,TEN-00445,2025-02-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005331,PROP-0037,TEN-00445,2025-03-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005332,PROP-0037,TEN-00445,2025-04-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005333,PROP-0037,TEN-00445,2025-05-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005334,PROP-0037,TEN-00445,2025-06-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005335,PROP-0037,TEN-00445,2025-07-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005336,PROP-0037,TEN-00445,2025-08-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005337,PROP-0037,TEN-00445,2025-09-01,47699.58,23849.79,23849.79,61-90,High,True
AR-0005338,PROP-0037,TEN-00445,2025-10-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005339,PROP-0037,TEN-00445,2025-11-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005340,PROP-0037,TEN-00445,2025-12-01,47699.58,47699.58,0.0,Current,Low,True
AR-0005341,PROP-0037,TEN-00446,2025-01-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005342,PROP-0037,TEN-00446,2025-02-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005343,PROP-0037,TEN-00446,2025-03-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005344,PROP-0037,TEN-00446,2025-04-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005345,PROP-0037,TEN-00446,2025-05-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005346,PROP-0037,TEN-00446,2025-06-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005347,PROP-0037,TEN-00446,2025-07-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005348,PROP-0037,TEN-00446,2025-08-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005349,PROP-0037,TEN-00446,2025-09-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005350,PROP-0037,TEN-00446,2025-10-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005351,PROP-0037,TEN-00446,2025-11-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005352,PROP-0037,TEN-00446,2025-12-01,31309.95,31309.95,0.0,Current,Low,True
AR-0005353,PROP-0037,TEN-00447,2025-01-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005354,PROP-0037,TEN-00447,2025-02-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005355,PROP-0037,TEN-00447,2025-03-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005356,PROP-0037,TEN-00447,2025-04-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005357,PROP-0037,TEN-00447,2025-05-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005358,PROP-0037,TEN-00447,2025-06-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005359,PROP-0037,TEN-00447,2025-07-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005360,PROP-0037,TEN-00447,2025-08-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005361,PROP-0037,TEN-00447,2025-09-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005362,PROP-0037,TEN-00447,2025-10-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005363,PROP-0037,TEN-00447,2025-11-01,27532.19,27532.19,0.0,Current,Low,True
AR-0005364,PROP-0037,TEN-00447,2025-12-01,27532.19,27532.19,0.0,Current,Low,True
