tenant_id,property_id,tenant_name,tenant_category,occupied_sqft,unit_count,lease_start_date,lease_end_date,monthly_rent,security_deposit,tenant_status,synthetic_record
TEN-00718,PROP-0059,Liberty Design 718,Residential,350,6,2021-05-19,2022-05-19,26571.92,26571.92,Active,True
TEN-00719,PROP-0059,Parkside Labs 719,Residential,1923,2,2024-09-26,2025-09-26,9084.43,13626.65,Active,True
TEN-00720,PROP-0059,Apex Clinic 720,Residential,6686,1,2023-09-10,2027-09-10,3976.31,5964.46,Active,True
TEN-00721,PROP-0059,Harbor Services 721,Residential,841,7,2022-04-07,2024-04-07,27410.78,41116.17,Active,True
TEN-00722,PROP-0059,Harbor Retail 722,Food & Beverage,5364,2,2023-02-13,2026-02-13,7925.27,15850.55,Month-to-Month,True
TEN-00723,PROP-0059,Atlas Retail 723,Residential,3653,5,2024-12-27,2027-12-27,18844.16,18844.16,Active,True
TEN-00724,PROP-0059,Brightline Group 724,Residential,689,1,2023-10-29,2024-10-29,4891.5,7337.25,Active,True
TEN-00725,PROP-0059,Atlas Services 725,Office/Services,2787,1,2023-12-05,2028-12-05,1023.0,1534.49,Active,True
TEN-00726,PROP-0060,Liberty Holdings 726,Residential,956,8,2022-12-24,2026-12-24,38092.15,38092.15,Active,True
TEN-00727,PROP-0060,Summit Design 727,Healthcare,11686,11,2023-11-14,2026-11-14,60619.53,90929.29,Active,True
TEN-00728,PROP-0060,Sterling Services 728,Residential,17927,12,2021-12-04,2022-12-04,60411.33,60411.33,Renewal Risk,True
TEN-00729,PROP-0060,Cedar Clinic 729,Residential,17262,22,2022-01-03,2023-01-03,107506.31,215012.62,Month-to-Month,True
TEN-00730,PROP-0060,Evergreen Cafe 730,Residential,6112,2,2022-01-19,2023-01-19,11211.88,16817.81,Active,True
TEN-00731,PROP-0060,Vista Labs 731,Residential,6375,7,2021-07-10,2024-07-10,31506.67,31506.67,Active,True
TEN-00732,PROP-0060,Pioneer Design 732,Residential,37333,20,2021-08-18,2023-08-18,99944.29,149916.43,Month-to-Month,True
TEN-00733,PROP-0060,Brightline Fitness 733,Residential,20274,8,2024-10-17,2028-10-17,40379.27,40379.27,Active,True
TEN-00734,PROP-0060,Brightline Partners 734,Residential,10508,26,2024-04-25,2026-04-25,116748.96,233497.92,Active,True
TEN-00735,PROP-0061,Sterling Cafe 735,Residential,9805,9,2021-11-06,2022-11-06,16919.83,16919.83,Active,True
TEN-00736,PROP-0061,Apex Clinic 736,Office/Services,17486,13,2021-02-19,2025-02-19,25628.28,38442.42,Active,True
TEN-00737,PROP-0061,Parkside Consulting 737,Residential,23707,14,2024-11-06,2025-11-06,29685.34,44528.0,Active,True
TEN-00738,PROP-0061,Summit Labs 738,Residential,14211,13,2021-07-26,2024-07-26,30003.7,45005.56,Active,True
TEN-00739,PROP-0061,Parkside Retail 739,Residential,2985,64,2022-10-09,2026-10-09,128459.54,256919.08,Active,True
TEN-00740,PROP-0061,Harbor Cafe 740,Food & Beverage,4071,8,2024-07-04,2027-07-04,18317.32,27475.99,Active,True
TEN-00741,PROP-0061,Evergreen Design 741,Healthcare,17205,33,2024-10-28,2027-10-28,68989.68,103484.52,Active,True
TEN-00742,PROP-0061,Northstar Partners 742,Residential,6030,3,2022-10-19,2025-10-19,5863.54,5863.54,Active,True
TEN-00743,PROP-0061,Cedar Partners 743,Residential,3181,18,2022-05-23,2023-05-23,40105.62,60158.42,Active,True
TEN-00744,PROP-0061,Urban Fitness 744,Residential,40727,19,2024-05-28,2028-05-28,36269.34,72538.68,Renewal Risk,True
TEN-00745,PROP-0061,Northstar Services 745,Residential,2808,12,2023-06-27,2025-06-27,23267.17,23267.17,Renewal Risk,True
TEN-00746,PROP-0061,Metro Design 746,Food & Beverage,28387,7,2022-04-03,2025-04-03,15952.09,31904.17,Active,True
TEN-00747,PROP-0061,Atlas Consulting 747,Residential,10550,15,2022-09-23,2024-09-23,29671.85,44507.77,Active,True
TEN-00748,PROP-0061,Summit Consulting 748,Residential,36350,12,2024-01-10,2029-01-10,20417.27,40834.55,Active,True
TEN-00749,PROP-0061,Brightline Cafe 749,Residential,11683,8,2021-08-11,2022-08-11,16147.64,24221.45,Active,True
TEN-00750,PROP-0061,Pioneer Pharmacy 750,Residential,31588,3,2023-03-27,2024-03-27,6056.44,9084.65,Month-to-Month,True
TEN-00751,PROP-0061,Cedar Retail 751,Office/Services,52772,4,2021-02-02,2025-02-02,8270.09,8270.09,Active,True
TEN-00752,PROP-0062,Evergreen Services 752,Residential,836,3,2022-07-19,2025-07-19,10084.23,15126.34,Month-to-Month,True
TEN-00753,PROP-0062,Cornerstone Fitness 753,Residential,1963,2,2022-06-30,2026-06-30,5670.52,5670.52,Active,True
TEN-00754,PROP-0062,Cedar Services 754,Residential,350,1,2022-05-30,2024-05-30,2897.66,5795.32,Active,True
TEN-00755,PROP-0062,Parkside Partners 755,Residential,1220,1,2021-12-29,2024-12-29,996.85,1495.27,Active,True
TEN-00756,PROP-0062,Summit Cafe 756,Residential,350,1,2021-07-11,2024-07-11,2097.67,3146.5,Active,True
TEN-00757,PROP-0062,Brightline Cafe 757,Office/Services,1250,2,2023-02-23,2024-02-23,6412.5,9618.75,Active,True
TEN-00758,PROP-0062,Harbor Pharmacy 758,Residential,970,2,2024-03-17,2028-03-17,7501.31,11251.97,Active,True
TEN-00759,PROP-0062,Atlas Services 759,Residential,1623,1,2024-10-30,2029-10-30,1673.93,1673.93,Active,True
TEN-00760,PROP-0062,Pioneer Design 760,Residential,1654,2,2023-06-05,2025-06-05,7787.79,15575.59,Active,True
TEN-00761,PROP-0062,Vista Services 761,Residential,2775,1,2021-04-29,2023-04-29,3532.37,3532.37,Active,True
TEN-00762,PROP-0062,Pioneer Design 762,Residential,1511,1,2024-12-24,2025-12-24,900.0,900.0,Active,True
TEN-00763,PROP-0062,Sterling Labs 763,Residential,2062,1,2023-12-21,2026-12-21,6007.98,6007.98,Active,True
TEN-00764,PROP-0062,Vista Retail 764,Residential,2032,1,2021-06-14,2024-06-14,5836.32,8754.48,Active,True
TEN-00765,PROP-0062,Liberty Pharmacy 765,Residential,642,1,2022-02-27,2026-02-27,5038.62,10077.24,Active,True
TEN-00766,PROP-0062,Northstar Retail 766,Residential,3781,1,2024-04-06,2027-04-06,900.0,1350.0,Active,True
TEN-00767,PROP-0062,Pioneer Cafe 767,Residential,1609,3,2023-03-15,2025-03-15,9943.38,14915.07,Active,True
TEN-00768,PROP-0062,Brightline Holdings 768,Retail,1164,1,2023-08-10,2027-08-10,3151.5,4727.25,Active,True
TEN-00769,PROP-0062,Harbor Pharmacy 769,Office/Services,2598,1,2022-05-07,2024-05-07,900.0,900.0,Renewal Risk,True
TEN-00770,PROP-0063,Evergreen Group 770,Residential,1291,3,2024-05-21,2025-05-21,8304.15,16608.29,Active,True
TEN-00771,PROP-0063,Metro Market 771,Residential,560,1,2023-10-23,2026-10-23,3743.07,5614.6,Active,True
TEN-00772,PROP-0063,Hudson Partners 772,Office/Services,2283,1,2024-09-29,2025-09-29,2683.33,2683.33,Active,True
TEN-00773,PROP-0063,Summit Cafe 773,Residential,668,1,2024-01-14,2028-01-14,900.0,1800.0,Month-to-Month,True
TEN-00774,PROP-0063,Metro Clinic 774,Residential,524,1,2024-09-13,2026-09-13,2420.36,4840.73,Active,True
TEN-00775,PROP-0063,Beacon Market 775,Residential,792,2,2024-07-31,2025-07-31,5728.2,8592.29,Active,True
TEN-00776,PROP-0063,Sterling Group 776,Retail,780,2,2024-06-09,2027-06-09,5149.68,7724.52,Month-to-Month,True
TEN-00777,PROP-0063,Parkside Studio 777,Residential,379,1,2021-10-07,2023-10-07,3867.79,3867.79,Active,True
TEN-00778,PROP-0063,Cornerstone Services 778,Residential,2000,1,2022-07-12,2024-07-12,4192.99,8385.97,Active,True
TEN-00779,PROP-0063,Beacon Consulting 779,Residential,2889,1,2021-09-17,2024-09-17,2391.26,2391.26,Active,True
TEN-00780,PROP-0063,Pioneer Retail 780,Residential,350,6,2022-11-01,2023-11-01,17372.01,17372.01,Active,True
TEN-00781,PROP-0063,Metro Pharmacy 781,Residential,945,1,2023-09-11,2026-09-11,2949.32,4423.97,Active,True
TEN-00782,PROP-0063,Beacon Market 782,Residential,350,1,2023-01-02,2024-01-02,900.0,1350.0,Active,True
TEN-00783,PROP-0064,Liberty Clinic 783,Residential,6017,1,2022-02-07,2025-02-07,9684.0,14526.0,Active,True
TEN-00784,PROP-0064,Hudson Fitness 784,Food & Beverage,1475,1,2024-08-14,2027-08-14,2605.98,3908.98,Active,True
TEN-00785,PROP-0064,Sterling Cafe 785,Residential,2890,2,2023-10-08,2025-10-08,17791.77,17791.77,Active,True
TEN-00786,PROP-0065,Beacon Services 786,Residential,2502,3,2024-09-15,2027-09-15,10345.49,10345.49,Active,True
TEN-00787,PROP-0065,Vista Holdings 787,Residential,2310,2,2021-10-13,2022-10-13,6370.68,12741.35,Active,True
TEN-00788,PROP-0065,Evergreen Studio 788,Residential,4935,5,2023-02-27,2025-02-27,15821.75,15821.75,Active,True
TEN-00789,PROP-0065,Metro Partners 789,Residential,2763,1,2022-01-27,2023-01-27,5093.02,7639.52,Active,True
TEN-00790,PROP-0065,Summit Holdings 790,Residential,2090,3,2023-08-10,2025-08-10,9817.05,19634.1,Active,True
TEN-00791,PROP-0065,Sterling Consulting 791,Residential,2895,2,2021-11-03,2023-11-03,7816.77,7816.77,Active,True
TEN-00792,PROP-0065,Vista Services 792,Residential,3927,4,2023-02-13,2025-02-13,11198.98,22397.96,Active,True
TEN-00793,PROP-0065,Cedar Fitness 793,Residential,4420,1,2022-02-04,2023-02-04,2871.52,5743.04,Active,True
TEN-00794,PROP-0066,Beacon Fitness 794,Residential,11455,2,2021-08-15,2023-08-15,33991.54,50987.31,Active,True
TEN-00795,PROP-0066,Cornerstone Services 795,Residential,4673,2,2024-05-25,2025-05-25,42913.31,64369.96,Active,True
TEN-00796,PROP-0066,Summit Studio 796,Residential,3861,1,2022-01-23,2025-01-23,10754.9,21509.79,Active,True
TEN-00797,PROP-0066,Summit Design 797,Office/Services,4755,1,2022-03-18,2023-03-18,4088.74,8177.48,Month-to-Month,True
TEN-00798,PROP-0066,Atlas Consulting 798,Residential,7246,1,2023-04-02,2025-04-02,3787.1,7574.2,Active,True
TEN-00799,PROP-0066,Vista Pharmacy 799,Residential,8631,2,2021-06-16,2023-06-16,44216.87,44216.87,Active,True
TEN-00800,PROP-0066,Urban Partners 800,Residential,6555,3,2024-05-03,2025-05-03,47040.66,70560.99,Active,True
TEN-00801,PROP-0066,Hudson Retail 801,Residential,4482,2,2021-01-23,2022-01-23,40672.47,61008.71,Active,True
TEN-00802,PROP-0066,Urban Holdings 802,Residential,5745,2,2021-01-05,2024-01-05,32497.3,32497.3,Active,True
TEN-00803,PROP-0066,Northstar Market 803,Residential,1488,1,2021-11-01,2022-11-01,4537.18,6805.76,Active,True
TEN-00804,PROP-0066,Parkside Clinic 804,Residential,11149,4,2023-07-31,2025-07-31,66559.74,133119.49,Active,True
TEN-00805,PROP-0066,Metro Market 805,Residential,11383,4,2023-06-17,2026-06-17,71456.3,107184.44,Active,True
TEN-00806,PROP-0066,Urban Partners 806,Retail,3569,3,2022-05-18,2025-05-18,49397.39,74096.08,Active,True
TEN-00807,PROP-0067,Vista Clinic 807,Residential,6718,3,2022-03-28,2023-03-28,11544.96,17317.44,Active,True
TEN-00808,PROP-0067,Cedar Holdings 808,Residential,576,2,2022-05-17,2025-05-17,9736.32,19472.64,Active,True
TEN-00809,PROP-0067,Vista Holdings 809,Residential,5707,5,2023-03-01,2025-03-01,16159.95,16159.95,Active,True
TEN-00810,PROP-0067,Vista Group 810,Residential,4613,1,2022-12-13,2024-12-13,5412.53,8118.8,Active,True
TEN-00811,PROP-0067,Vista Design 811,Office/Services,2074,2,2022-12-25,2023-12-25,6973.95,6973.95,Active,True
TEN-00812,PROP-0067,Evergreen Studio 812,Office/Services,350,1,2024-09-11,2026-09-11,5584.28,8376.42,Active,True
TEN-00813,PROP-0067,Cornerstone Pharmacy 813,Residential,3478,3,2023-09-21,2026-09-21,11139.24,16708.86,Active,True
TEN-00814,PROP-0067,Harbor Consulting 814,Residential,797,4,2024-10-26,2028-10-26,13828.19,27656.38,Active,True
TEN-00815,PROP-0067,Summit Fitness 815,Retail,4013,3,2024-09-16,2027-09-16,13863.97,13863.97,Active,True
TEN-00816,PROP-0067,Summit Pharmacy 816,Residential,5061,1,2023-07-09,2027-07-09,5746.51,5746.51,Renewal Risk,True
TEN-00817,PROP-0067,Atlas Holdings 817,Retail,2999,1,2021-02-19,2023-02-19,4725.46,7088.19,Active,True
TEN-00818,PROP-0068,Evergreen Holdings 818,Residential,1068,1,2023-02-01,2026-02-01,3996.31,7992.61,Active,True
TEN-00819,PROP-0068,Evergreen Design 819,Healthcare,894,1,2024-03-31,2026-03-31,958.99,1917.98,Renewal Risk,True
TEN-00820,PROP-0068,Beacon Services 820,Residential,3592,3,2022-02-23,2024-02-23,7604.36,11406.54,Active,True
TEN-00821,PROP-0068,Evergreen Labs 821,Residential,350,1,2021-03-07,2022-03-07,1738.11,1738.11,Active,True
TEN-00822,PROP-0068,Brightline Group 822,Residential,402,2,2022-11-29,2025-11-29,5522.01,11044.01,Active,True
TEN-00823,PROP-0068,Parkside Partners 823,Residential,716,2,2021-06-27,2025-06-27,5135.36,7703.03,Active,True
TEN-00824,PROP-0068,Beacon Pharmacy 824,Residential,457,1,2022-12-16,2025-12-16,1085.68,1085.68,Active,True
TEN-00825,PROP-0068,Vista Studio 825,Residential,746,1,2022-02-25,2024-02-25,3929.13,5893.69,Active,True
TEN-00826,PROP-0068,Apex Fitness 826,Residential,3835,1,2023-12-23,2028-12-23,2238.29,2238.29,Active,True
TEN-00827,PROP-0068,Vista Pharmacy 827,Office/Services,623,1,2023-10-22,2024-10-22,1425.98,1425.98,Active,True
TEN-00828,PROP-0068,Apex Partners 828,Food & Beverage,2474,1,2023-06-25,2024-06-25,1499.19,1499.19,Renewal Risk,True
TEN-00829,PROP-0068,Cornerstone Retail 829,Residential,851,1,2024-07-24,2027-07-24,900.0,900.0,Active,True
TEN-00830,PROP-0068,Summit Studio 830,Fitness/Wellness,938,1,2024-01-21,2027-01-21,2641.12,3961.68,Active,True
TEN-00831,PROP-0068,Urban Services 831,Retail,521,1,2023-06-29,2026-06-29,1315.8,2631.6,Active,True
TEN-00832,PROP-0069,Pioneer Fitness 832,Residential,6746,3,2023-10-24,2027-10-24,8072.45,12108.68,Active,True
TEN-00833,PROP-0069,Sterling Services 833,Residential,34909,3,2022-10-09,2024-10-09,8957.2,8957.2,Active,True
TEN-00834,PROP-0069,Cornerstone Consulting 834,Healthcare,30080,4,2024-08-18,2025-08-18,10033.53,10033.53,Active,True
TEN-00835,PROP-0069,Sterling Labs 835,Residential,24129,4,2024-04-22,2025-04-22,11293.09,11293.09,Active,True
TEN-00836,PROP-0069,Beacon Group 836,Food & Beverage,3437,7,2023-02-20,2025-02-20,16476.15,24714.22,Renewal Risk,True
TEN-00837,PROP-0069,Liberty Group 837,Residential,20264,25,2024-02-01,2026-02-01,70339.7,140679.41,Active,True
TEN-00838,PROP-0069,Summit Partners 838,Residential,4218,11,2024-05-11,2026-05-11,31914.94,31914.94,Active,True
TEN-00839,PROP-0069,Atlas Retail 839,Office/Services,33891,10,2023-04-14,2025-04-14,26284.51,52569.02,Active,True
TEN-00840,PROP-0069,Northstar Holdings 840,Retail,13337,15,2021-01-14,2023-01-14,46118.36,92236.72,Active,True
TEN-00841,PROP-0069,Apex Partners 841,Residential,11845,19,2024-11-21,2029-11-21,57489.08,86233.63,Active,True
TEN-00842,PROP-0070,Beacon Consulting 842,Healthcare,1259,1,2022-12-10,2025-12-10,1268.84,2537.68,Active,True
TEN-00843,PROP-0070,Hudson Retail 843,Residential,658,3,2023-02-11,2025-02-11,7583.22,15166.45,Active,True
TEN-00844,PROP-0070,Metro Clinic 844,Residential,455,6,2022-09-26,2026-09-26,12968.13,25936.26,Active,True
TEN-00845,PROP-0070,Evergreen Fitness 845,Residential,1157,3,2021-06-15,2024-06-15,7021.38,10532.06,Active,True
TEN-00846,PROP-0070,Summit Cafe 846,Retail,350,1,2023-03-04,2027-03-04,900.0,900.0,Active,True
TEN-00847,PROP-0070,Atlas Market 847,Retail,1057,1,2022-10-11,2024-10-11,900.0,900.0,Active,True
TEN-00848,PROP-0070,Harbor Market 848,Residential,1194,1,2024-12-18,2026-12-18,3530.0,7060.0,Active,True
TEN-00849,PROP-0070,Harbor Group 849,Residential,573,2,2024-10-29,2025-10-29,3311.33,4967.0,Month-to-Month,True
TEN-00850,PROP-0070,Brightline Labs 850,Residential,719,1,2022-10-30,2024-10-30,1056.26,1056.26,Active,True
TEN-00851,PROP-0070,Cedar Cafe 851,Residential,818,5,2023-06-19,2024-06-19,11256.78,22513.56,Active,True
TEN-00852,PROP-0070,Pioneer Labs 852,Residential,401,2,2023-06-19,2026-06-19,3597.09,7194.19,Active,True
TEN-00853,PROP-0070,Apex Holdings 853,Residential,350,1,2024-05-31,2026-05-31,2840.78,2840.78,Active,True
TEN-00854,PROP-0070,Hudson Labs 854,Residential,350,1,2024-04-17,2025-04-17,900.0,900.0,Active,True
TEN-00855,PROP-0070,Apex Market 855,Residential,350,1,2021-07-14,2026-07-14,900.0,1800.0,Active,True
TEN-00856,PROP-0070,Metro Cafe 856,Retail,1404,1,2023-10-30,2025-10-30,1292.0,1938.0,Active,True
TEN-00857,PROP-0070,Cedar Market 857,Residential,350,3,2024-03-13,2025-03-13,5843.21,8764.81,Active,True
TEN-00858,PROP-0070,Northstar Cafe 858,Residential,816,1,2022-04-16,2024-04-16,2657.84,2657.84,Active,True
TEN-00859,PROP-0070,Parkside Pharmacy 859,Residential,1538,1,2022-04-22,2024-04-22,1916.58,2874.87,Active,True
TEN-00860,PROP-0071,Vista Fitness 860,Residential,2400,1,2022-12-05,2025-12-05,2883.06,4324.6,Active,True
TEN-00861,PROP-0071,Urban Consulting 861,Residential,794,1,2021-04-03,2023-04-03,6560.0,9839.99,Active,True
TEN-00862,PROP-0071,Cornerstone Labs 862,Residential,1307,2,2021-10-24,2024-10-24,10101.72,10101.72,Active,True
TEN-00863,PROP-0071,Brightline Services 863,Residential,350,3,2022-03-08,2025-03-08,11539.86,17309.79,Active,True
TEN-00864,PROP-0071,Summit Partners 864,Fitness/Wellness,1951,1,2021-04-04,2024-04-04,1621.32,3242.64,Active,True
TEN-00865,PROP-0071,Sterling Partners 865,Residential,350,2,2024-02-11,2027-02-11,10785.19,10785.19,Active,True
TEN-00866,PROP-0071,Summit Retail 866,Residential,1760,1,2022-01-13,2023-01-13,3755.35,7510.7,Active,True
TEN-00867,PROP-0072,Cedar Holdings 867,Residential,3942,3,2024-10-10,2025-10-10,6629.15,13258.3,Active,True
TEN-00868,PROP-0072,Hudson Cafe 868,Residential,648,2,2021-09-06,2025-09-06,5314.06,5314.06,Active,True
TEN-00869,PROP-0072,Vista Retail 869,Residential,4572,2,2022-03-05,2024-03-05,3622.75,5434.13,Active,True
TEN-00870,PROP-0072,Cedar Holdings 870,Residential,611,2,2024-01-27,2027-01-27,3440.65,6881.31,Active,True
TEN-00871,PROP-0072,Liberty Group 871,Healthcare,700,2,2024-02-22,2026-02-22,4063.12,6094.68,Active,True
TEN-00872,PROP-0072,Beacon Consulting 872,Residential,4311,5,2024-06-21,2025-06-21,11477.83,22955.65,Active,True
TEN-00873,PROP-0072,Vista Consulting 873,Residential,1413,1,2023-07-21,2024-07-21,1642.96,2464.44,Active,True
TEN-00874,PROP-0072,Hudson Consulting 874,Food & Beverage,983,3,2021-01-11,2023-01-11,7886.75,7886.75,Active,True
TEN-00875,PROP-0072,Northstar Group 875,Residential,2269,1,2024-03-24,2025-03-24,2937.15,2937.15,Month-to-Month,True
TEN-00876,PROP-0072,Beacon Retail 876,Residential,775,1,2022-05-23,2025-05-23,1684.11,2526.16,Active,True
TEN-00877,PROP-0072,Sterling Holdings 877,Residential,5615,3,2022-05-09,2026-05-09,6061.1,12122.2,Active,True
TEN-00878,PROP-0072,Beacon Retail 878,Residential,1306,1,2023-05-31,2024-05-31,975.8,1951.6,Active,True
TEN-00879,PROP-0072,Harbor Partners 879,Residential,3307,2,2022-04-25,2025-04-25,3913.9,7827.8,Active,True
TEN-00880,PROP-0072,Pioneer Consulting 880,Residential,2269,5,2023-12-26,2025-12-26,10303.6,20607.19,Active,True
TEN-00881,PROP-0072,Urban Pharmacy 881,Residential,5071,1,2023-05-26,2025-05-26,1219.68,1829.52,Active,True
TEN-00882,PROP-0072,Cornerstone Group 882,Residential,780,4,2021-12-03,2024-12-03,6857.98,6857.98,Active,True
TEN-00883,PROP-0073,Beacon Market 883,Residential,5684,1,2024-11-04,2029-11-04,1968.22,1968.22,Active,True
TEN-00884,PROP-0073,Liberty Studio 884,Residential,1490,2,2023-05-11,2024-05-11,5353.96,10707.91,Active,True
TEN-00885,PROP-0073,Beacon Consulting 885,Residential,2992,2,2023-07-04,2026-07-04,5489.71,8234.56,Active,True
TEN-00886,PROP-0073,Brightline Fitness 886,Residential,1413,1,2023-04-08,2025-04-08,900.0,900.0,Active,True
TEN-00887,PROP-0073,Atlas Services 887,Retail,350,1,2022-10-22,2025-10-22,1850.08,1850.08,Active,True
TEN-00888,PROP-0073,Urban Holdings 888,Residential,1516,1,2023-04-28,2024-04-28,1802.04,3604.09,Active,True
TEN-00889,PROP-0073,Evergreen Consulting 889,Residential,540,2,2022-04-24,2026-04-24,6732.15,13464.3,Active,True
TEN-00890,PROP-0073,Pioneer Consulting 890,Residential,1419,2,2023-10-02,2027-10-02,6434.88,6434.88,Active,True
TEN-00891,PROP-0073,Atlas Labs 891,Food & Beverage,736,2,2021-07-14,2022-07-14,4900.36,9800.73,Active,True
TEN-00892,PROP-0074,Sterling Clinic 892,Residential,31147,28,2023-10-05,2025-10-05,89734.41,179468.81,Active,True
TEN-00893,PROP-0074,Harbor Services 893,Residential,17670,13,2023-02-07,2024-02-07,45919.11,68878.66,Active,True
TEN-00894,PROP-0074,Cedar Design 894,Residential,38279,30,2022-12-23,2024-12-23,88704.28,88704.28,Active,True
TEN-00895,PROP-0074,Brightline Services 895,Residential,10130,4,2024-08-22,2025-08-22,11961.02,23922.05,Active,True
TEN-00896,PROP-0074,Apex Partners 896,Residential,5504,28,2022-02-15,2024-02-15,96318.41,192636.81,Active,True
TEN-00897,PROP-0074,Brightline Fitness 897,Residential,13462,26,2024-11-26,2026-11-26,90533.23,90533.23,Active,True
TEN-00898,PROP-0074,Brightline Cafe 898,Residential,11475,5,2024-09-03,2025-09-03,15789.2,31578.4,Active,True
TEN-00899,PROP-0074,Cedar Market 899,Retail,19470,18,2021-11-17,2022-11-17,62163.03,124326.05,Renewal Risk,True
TEN-00900,PROP-0074,Parkside Group 900,Residential,28449,20,2024-07-10,2029-07-10,60821.71,60821.71,Active,True
TEN-00901,PROP-0074,Cornerstone Fitness 901,Healthcare,15645,23,2023-04-04,2025-04-04,77823.88,77823.88,Month-to-Month,True
TEN-00902,PROP-0074,Summit Labs 902,Residential,33949,34,2023-11-19,2026-11-19,113806.74,227613.48,Active,True
TEN-00903,PROP-0074,Summit Design 903,Residential,10491,10,2021-06-02,2023-06-02,31999.31,47998.96,Active,True
TEN-00904,PROP-0074,Sterling Market 904,Food & Beverage,18289,38,2021-06-18,2025-06-18,129268.54,258537.08,Active,True
TEN-00905,PROP-0074,Cedar Clinic 905,Residential,16557,22,2021-09-10,2024-09-10,73307.44,146614.87,Active,True
TEN-00906,PROP-0074,Northstar Market 906,Residential,23882,17,2021-12-17,2023-12-17,58697.28,88045.91,Active,True
