invoice_id,property_id,vendor_id,vendor_name,invoice_number,invoice_category,invoice_date,due_date,paid_date,invoice_amount,approval_status,gl_code,late_payment_flag,potential_duplicate_invoice_flag,missing_gl_code_flag,compliance_flag,synthetic_record
INVREC-0002185,PROP-0036,VEND-012,Sparkle Janitorial,INV-0036-07-02185,Janitorial,2025-07-13,2025-07-28,2025-07-22,190.21,Approved,6400,False,False,False,False,True
INVREC-0002186,PROP-0036,VEND-015,ComplianceWorks,INV-0036-07-02186,Professional Services,2025-07-09,2025-07-24,2025-07-18,2577.1,Pending,6600,False,False,False,True,True
INVREC-0002187,PROP-0036,VEND-010,FrontDesk Patrol,INV-0036-08-02187,Security,2025-08-04,2025-09-03,2025-08-27,10954.13,Approved,6300,False,False,False,False,True
INVREC-0002188,PROP-0036,VEND-016,RiskShield Insurance,INV-0036-08-02188,Insurance,2025-08-10,2025-08-25,2025-08-20,7533.38,Approved,6700,False,False,False,False,True
INVREC-0002189,PROP-0036,VEND-016,RiskShield Insurance,INV-0036-08-02189,Insurance,2025-08-18,2025-09-17,2025-09-10,4157.03,Approved,6700,False,False,False,False,True
INVREC-0002190,PROP-0036,VEND-010,FrontDesk Patrol,INV-0036-09-02190,Security,2025-09-10,2025-10-10,2025-10-09,9355.91,Approved,6300,False,False,False,False,True
INVREC-0002191,PROP-0036,VEND-001,Rapid Repair Co,INV-0036-09-02191,Repairs & Maintenance,2025-09-13,2025-10-28,2025-10-21,13869.94,Approved,6100,False,False,False,False,True
INVREC-0002192,PROP-0036,VEND-008,Gridline Energy,INV-0036-09-02192,Utilities,2025-09-17,2025-10-17,2025-10-15,6635.02,Approved,6200,False,False,False,False,True
INVREC-0002193,PROP-0036,VEND-011,CleanCore Services,INV-0036-10-02193,Janitorial,2025-10-16,2025-11-15,2025-11-15,5198.92,Approved,6400,False,False,False,False,True
INVREC-0002194,PROP-0036,VEND-008,Gridline Energy,INV-0036-10-02194,Utilities,2025-10-18,2025-11-17,2025-11-15,2723.65,Approved,6200,False,False,False,False,True
INVREC-0002195,PROP-0036,VEND-007,NY Water Services,INV-0036-10-02195,Utilities,2025-10-15,2025-10-30,2025-10-30,16480.75,Approved,6200,False,False,False,False,True
INVREC-0002196,PROP-0036,VEND-017,OfficeWorks Supply,INV-0036-10-02196,Administrative,2025-10-19,2025-11-18,2025-11-29,439.41,Approved,6800,True,False,False,True,True
INVREC-0002197,PROP-0036,VEND-013,Urban Greenery,INV-0036-10-02197,Landscaping,2025-10-20,2025-11-04,2025-10-28,1241.72,Approved,6500,False,False,False,False,True
INVREC-0002198,PROP-0036,VEND-013,Urban Greenery,INV-0036-11-02198,Landscaping,2025-11-05,2025-11-20,2025-11-14,1333.08,Approved,6500,False,False,False,False,True
INVREC-0002199,PROP-0036,VEND-001,Rapid Repair Co,INV-0036-11-02199,Repairs & Maintenance,2025-11-12,2025-12-12,2025-12-11,7380.01,Approved,6100,False,False,False,False,True
INVREC-0002200,PROP-0036,VEND-012,Sparkle Janitorial,INV-0036-11-02200,Janitorial,2025-11-09,2025-12-09,2025-12-07,3879.7,Approved,6400,False,False,False,False,True
INVREC-0002201,PROP-0036,VEND-006,ConEd Utility,INV-0036-11-02201,Utilities,2025-11-02,2025-12-02,2025-11-29,1491.53,Approved,6200,False,False,False,False,True
INVREC-0002202,PROP-0036,VEND-008,Gridline Energy,INV-0036-11-02202,Utilities,2025-11-12,2025-12-12,2025-12-12,7104.8,Approved,6200,False,False,False,False,True
INVREC-0002203,PROP-0036,VEND-011,CleanCore Services,INV-0036-12-02203,Janitorial,2025-12-06,2025-12-21,2025-12-21,14893.44,Approved,6400,False,False,False,False,True
INVREC-0002204,PROP-0036,VEND-011,CleanCore Services,INV-0036-12-02204,Janitorial,2025-12-23,2026-01-22,2026-01-15,13904.42,Pending,6400,False,False,False,True,True
INVREC-0002205,PROP-0036,VEND-016,RiskShield Insurance,INV-0036-12-02205,Insurance,2025-12-22,2026-01-06,2026-01-05,8688.22,Approved,6700,False,False,False,False,True
INVREC-0002206,PROP-0036,VEND-009,Guardian Security,INV-0036-12-02206,Security,2025-12-10,2026-01-09,2026-01-05,3779.16,Approved,6300,False,False,False,False,True
INVREC-0002207,PROP-0037,VEND-010,FrontDesk Patrol,INV-0037-01-02207,Security,2025-01-11,2025-02-10,2025-02-06,1423.26,Approved,6300,False,False,False,False,True
INVREC-0002208,PROP-0037,VEND-007,NY Water Services,INV-0037-01-02208,Utilities,2025-01-08,2025-02-07,,1036.13,Rejected,6200,False,False,False,True,True
INVREC-0002209,PROP-0037,VEND-010,FrontDesk Patrol,INV-0037-01-02209,Security,2025-01-10,2025-02-09,2025-02-05,1630.19,Pending,6300,False,False,False,True,True
INVREC-0002210,PROP-0037,VEND-002,Skyline Maintenance,INV-0037-01-02210,Repairs & Maintenance,2025-01-07,2025-02-06,2025-02-06,2634.03,Approved,6100,False,False,False,False,True
INVREC-0002211,PROP-0037,VEND-001,Rapid Repair Co,INV-0037-01-02211,Repairs & Maintenance,2025-01-07,2025-02-06,2025-02-01,1282.91,Approved,6100,False,False,False,False,True
INVREC-0002212,PROP-0037,VEND-006,ConEd Utility,INV-0037-02-02212,Utilities,2025-02-19,2025-03-21,2025-04-04,4116.9,Approved,,True,False,True,True,True
INVREC-0002213,PROP-0037,VEND-003,Metro Mechanical,INV-0037-02-02213,Repairs & Maintenance,2025-02-04,2025-03-06,2025-03-04,3731.76,Approved,6100,False,False,False,False,True
INVREC-0002214,PROP-0037,VEND-012,Sparkle Janitorial,INV-0037-02-02214,Janitorial,2025-02-04,2025-03-06,2025-03-02,2676.25,Approved,6400,False,False,False,False,True
INVREC-0002215,PROP-0037,VEND-015,ComplianceWorks,INV-0037-02-02215,Professional Services,2025-02-01,2025-03-03,2025-03-03,3248.9,Approved,6600,False,False,False,False,True
INVREC-0002216,PROP-0037,VEND-002,Skyline Maintenance,INV-0037-02-02216,Repairs & Maintenance,2025-02-15,2025-03-02,2025-02-24,13287.67,Pending,6100,False,False,False,True,True
INVREC-0002217,PROP-0037,VEND-017,OfficeWorks Supply,INV-0037-03-02217,Administrative,2025-03-12,2025-04-11,2025-04-18,1137.25,Approved,6800,True,False,False,True,True
INVREC-0002218,PROP-0037,VEND-013,Urban Greenery,INV-0037-03-02218,Landscaping,2025-03-11,2025-03-26,2025-03-20,1963.9,Approved,6500,False,False,False,False,True
INVREC-0002219,PROP-0037,VEND-015,ComplianceWorks,INV-0037-03-02219,Professional Services,2025-03-16,2025-04-15,2025-04-12,3696.83,Approved,6600,False,False,False,False,True
INVREC-0002220,PROP-0037,VEND-012,Sparkle Janitorial,INV-0037-03-02220,Janitorial,2025-03-05,2025-04-04,2025-04-03,680.3,Approved,6400,False,False,False,False,True
INVREC-0002221,PROP-0037,VEND-004,Ace Plumbing,INV-0037-04-02221,Repairs & Maintenance,2025-04-21,2025-05-06,2025-05-04,9086.04,Approved,6100,False,False,False,False,True
INVREC-0002222,PROP-0037,VEND-017,OfficeWorks Supply,INV-0037-04-02222,Administrative,2025-04-24,2025-05-24,2025-05-21,1364.2,Approved,6800,False,False,False,False,True
INVREC-0002223,PROP-0037,VEND-008,Gridline Energy,INV-0037-04-02223,Utilities,2025-04-07,2025-04-22,2025-04-15,2139.85,Approved,6200,False,False,False,False,True
INVREC-0002224,PROP-0037,VEND-005,Bright Electric,INV-0037-05-02224,Repairs & Maintenance,2025-05-20,2025-06-19,2025-06-13,1136.93,Approved,6100,False,False,False,False,True
INVREC-0002225,PROP-0037,VEND-014,LedgerPro Accounting,INV-0037-05-02225,Professional Services,2025-05-03,2025-06-02,2025-05-30,2045.21,Approved,6600,False,False,False,False,True
INVREC-0002226,PROP-0037,VEND-011,CleanCore Services,INV-0037-05-02226,Janitorial,2025-05-06,2025-06-05,2025-05-29,3672.35,Approved,6400,False,False,False,False,True
INVREC-0002227,PROP-0037,VEND-012,Sparkle Janitorial,INV-0037-05-02227,Janitorial,2025-05-09,2025-06-08,2025-06-02,3743.98,Approved,6400,False,False,False,False,True
INVREC-0002228,PROP-0037,VEND-005,Bright Electric,INV-0037-05-02228,Repairs & Maintenance,2025-05-04,2025-06-03,2025-05-28,2604.05,Approved,6100,False,False,False,False,True
INVREC-0002229,PROP-0037,VEND-007,NY Water Services,INV-0037-06-02229,Utilities,2025-06-05,2025-07-05,2025-07-01,3119.02,Approved,6200,False,False,False,False,True
INVREC-0002230,PROP-0037,VEND-009,Guardian Security,INV-0037-06-02230,Security,2025-06-19,2025-07-04,2025-07-02,4596.04,Approved,6300,False,False,False,False,True
INVREC-0002231,PROP-0037,VEND-017,OfficeWorks Supply,INV-0037-06-02231,Administrative,2025-06-10,2025-06-25,2025-06-19,1776.08,Approved,6800,False,False,False,False,True
INVREC-0002232,PROP-0037,VEND-004,Ace Plumbing,INV-0037-07-02232,Repairs & Maintenance,2025-07-03,2025-08-02,2025-07-26,4579.8,Approved,6100,False,False,False,False,True
INVREC-0002233,PROP-0037,VEND-016,RiskShield Insurance,INV-0037-07-02233,Insurance,2025-07-03,2025-08-02,2025-07-28,2187.57,Approved,6700,False,False,False,False,True
INVREC-0002234,PROP-0037,VEND-009,Guardian Security,INV-0037-07-02234,Security,2025-07-20,2025-08-19,2025-08-13,833.14,Approved,6300,False,False,False,False,True
INVREC-0002235,PROP-0037,VEND-005,Bright Electric,INV-0037-07-02235,Repairs & Maintenance,2025-07-25,2025-08-09,2025-08-08,1939.81,Approved,6100,False,False,False,False,True
INVREC-0002236,PROP-0037,VEND-014,LedgerPro Accounting,INV-0037-07-02236,Professional Services,2025-07-02,2025-07-17,2025-07-31,264.83,Approved,,True,False,True,True,True
INVREC-0002237,PROP-0037,VEND-004,Ace Plumbing,INV-0037-07-02237,Repairs & Maintenance,2025-07-04,2025-07-19,2025-07-17,5877.57,Approved,6100,False,False,False,False,True
INVREC-0002238,PROP-0037,VEND-001,Rapid Repair Co,INV-0037-07-02238,Repairs & Maintenance,2025-07-22,2025-08-21,2025-08-17,222.45,Approved,6100,False,False,False,False,True
INVREC-0002239,PROP-0037,VEND-014,LedgerPro Accounting,INV-0037-07-02239,Professional Services,2025-07-14,2025-08-13,2025-08-10,2533.9,Approved,,False,False,True,True,True
INVREC-0002240,PROP-0037,VEND-004,Ace Plumbing,INV-0037-08-02240,Repairs & Maintenance,2025-08-06,2025-09-05,2025-09-26,1349.75,Approved,6100,True,False,False,True,True
INVREC-0002241,PROP-0037,VEND-016,RiskShield Insurance,INV-0037-08-02241,Insurance,2025-08-21,2025-09-20,2025-09-26,5682.67,Approved,6700,True,False,False,True,True
INVREC-0002242,PROP-0037,VEND-013,Urban Greenery,INV-0037-08-02242,Landscaping,2025-08-21,2025-09-20,2025-09-16,4408.97,Approved,6500,False,False,False,False,True
INVREC-0002243,PROP-0037,VEND-005,Bright Electric,INV-0037-09-02243,Repairs & Maintenance,2025-09-13,2025-10-28,2025-10-21,2468.28,Approved,,False,False,True,True,True
INVREC-0002244,PROP-0037,VEND-014,LedgerPro Accounting,INV-0037-09-02244,Professional Services,2025-09-01,2025-10-01,2025-09-25,2491.59,Approved,6600,False,False,False,False,True
INVREC-0002245,PROP-0037,VEND-009,Guardian Security,INV-0037-07-02234,Security,2025-09-09,2025-10-09,2025-10-03,3134.11,Approved,6300,False,True,False,True,True
INVREC-0002246,PROP-0037,VEND-004,Ace Plumbing,INV-0037-09-02246,Repairs & Maintenance,2025-09-02,2025-10-02,2025-09-29,5304.21,Approved,6100,False,False,False,False,True
INVREC-0002247,PROP-0037,VEND-013,Urban Greenery,INV-0037-09-02247,Landscaping,2025-09-02,2025-10-02,2025-09-28,4303.39,Approved,6500,False,False,False,False,True
INVREC-0002248,PROP-0037,VEND-015,ComplianceWorks,INV-0037-10-02248,Professional Services,2025-10-14,2025-11-28,2025-11-25,2097.88,Approved,6600,False,False,False,False,True
INVREC-0002249,PROP-0037,VEND-015,ComplianceWorks,INV-0037-10-02249,Professional Services,2025-10-22,2025-11-21,2025-11-14,299.83,Pending,6600,False,False,False,True,True
INVREC-0002250,PROP-0037,VEND-010,FrontDesk Patrol,INV-0037-10-02250,Security,2025-10-17,2025-11-16,2025-11-15,4656.37,Approved,6300,False,False,False,False,True
INVREC-0002251,PROP-0037,VEND-012,Sparkle Janitorial,INV-0037-10-02251,Janitorial,2025-10-16,2025-11-15,2025-11-08,2503.99,Approved,6400,False,False,False,False,True
INVREC-0002252,PROP-0037,VEND-010,FrontDesk Patrol,INV-0037-10-02252,Security,2025-10-12,2025-11-11,2025-11-18,1780.22,Approved,6300,True,False,False,True,True
INVREC-0002253,PROP-0037,VEND-012,Sparkle Janitorial,INV-0037-11-02253,Janitorial,2025-11-09,2025-12-09,2025-12-06,4957.09,Approved,6400,False,False,False,False,True
INVREC-0002254,PROP-0037,VEND-013,Urban Greenery,INV-0037-11-02254,Landscaping,2025-11-22,2025-12-22,2026-01-04,2145.15,Approved,6500,True,False,False,True,True
INVREC-0002255,PROP-0037,VEND-017,OfficeWorks Supply,INV-0037-11-02255,Administrative,2025-11-20,2025-12-05,2025-12-01,992.1,Approved,6800,False,False,False,False,True
INVREC-0002256,PROP-0037,VEND-013,Urban Greenery,INV-0037-11-02256,Landscaping,2025-11-25,2025-12-25,2025-12-21,2390.71,Approved,6500,False,False,False,False,True
INVREC-0002257,PROP-0037,VEND-011,CleanCore Services,INV-0037-11-02257,Janitorial,2025-11-20,2026-01-04,2026-01-25,7146.75,Approved,6400,True,False,False,True,True
INVREC-0002258,PROP-0037,VEND-001,Rapid Repair Co,INV-0037-12-02258,Repairs & Maintenance,2025-12-07,2026-01-06,2026-01-02,17507.86,Approved,6100,False,False,False,False,True
INVREC-0002259,PROP-0037,VEND-016,RiskShield Insurance,INV-0037-12-02259,Insurance,2025-12-12,2026-01-11,2026-01-07,7782.81,Approved,6700,False,False,False,False,True
INVREC-0002260,PROP-0037,VEND-013,Urban Greenery,INV-0037-12-02260,Landscaping,2025-12-21,2026-01-05,2026-01-27,2834.38,Approved,6500,True,False,False,True,True
INVREC-0002261,PROP-0037,VEND-015,ComplianceWorks,INV-0037-12-02261,Professional Services,2025-12-12,2026-01-26,2026-01-26,907.46,Approved,6600,False,False,False,False,True
INVREC-0002262,PROP-0038,VEND-010,FrontDesk Patrol,INV-0038-01-02262,Security,2025-01-10,2025-02-09,2025-02-03,1112.19,Approved,6300,False,False,False,False,True
INVREC-0002263,PROP-0038,VEND-006,ConEd Utility,INV-0038-01-02263,Utilities,2025-01-10,2025-01-25,2025-01-23,174.96,Approved,6200,False,False,False,False,True
INVREC-0002264,PROP-0038,VEND-010,FrontDesk Patrol,INV-0038-01-02264,Security,2025-01-16,2025-02-15,2025-02-14,284.94,Approved,6300,False,False,False,False,True
INVREC-0002265,PROP-0038,VEND-005,Bright Electric,INV-0038-02-02265,Repairs & Maintenance,2025-02-04,2025-03-06,2025-03-04,1118.99,Pending,6100,False,False,False,True,True
INVREC-0002266,PROP-0038,VEND-014,LedgerPro Accounting,INV-0038-02-02266,Professional Services,2025-02-05,2025-03-07,2025-03-03,788.95,Approved,6600,False,False,False,False,True
INVREC-0002267,PROP-0038,VEND-013,Urban Greenery,INV-0038-02-02267,Landscaping,2025-02-11,2025-03-13,2025-03-13,134.82,Approved,6500,False,False,False,False,True
INVREC-0002268,PROP-0038,VEND-008,Gridline Energy,INV-0038-02-02268,Utilities,2025-02-09,2025-03-11,2025-03-06,330.5,Approved,6200,False,False,False,False,True
INVREC-0002269,PROP-0038,VEND-003,Metro Mechanical,INV-0038-03-02269,Repairs & Maintenance,2025-03-08,2025-04-07,2025-04-05,1014.0,Approved,6100,False,False,False,False,True
INVREC-0002270,PROP-0038,VEND-011,CleanCore Services,INV-0038-03-02270,Janitorial,2025-03-15,2025-03-30,2025-03-26,76.51,Approved,6400,False,False,False,False,True
INVREC-0002271,PROP-0038,VEND-011,CleanCore Services,INV-0038-03-02271,Janitorial,2025-03-01,2025-03-31,2025-04-07,339.11,Pending,6400,True,False,False,True,True
INVREC-0002272,PROP-0038,VEND-008,Gridline Energy,INV-0038-03-02272,Utilities,2025-03-19,2025-04-18,2025-04-16,75.0,Approved,6200,False,False,False,False,True
INVREC-0002273,PROP-0038,VEND-011,CleanCore Services,INV-0038-03-02273,Janitorial,2025-03-12,2025-04-11,2025-04-04,250.24,Approved,6400,False,False,False,False,True
INVREC-0002274,PROP-0038,VEND-007,NY Water Services,INV-0038-03-02274,Utilities,2025-03-12,2025-04-11,2025-04-09,355.26,Pending,6200,False,False,False,True,True
INVREC-0002275,PROP-0038,VEND-014,LedgerPro Accounting,INV-0038-04-02275,Professional Services,2025-04-01,2025-04-16,2025-05-06,531.29,Approved,6600,True,False,False,True,True
INVREC-0002276,PROP-0038,VEND-001,Rapid Repair Co,INV-0038-04-02276,Repairs & Maintenance,2025-04-09,2025-04-24,2025-04-24,362.3,Approved,6100,False,False,False,False,True
INVREC-0002277,PROP-0038,VEND-001,Rapid Repair Co,INV-0038-04-02277,Repairs & Maintenance,2025-04-14,2025-05-14,2025-05-09,1013.38,Pending,6100,False,False,False,True,True
INVREC-0002278,PROP-0038,VEND-002,Skyline Maintenance,INV-0038-05-02278,Repairs & Maintenance,2025-05-09,2025-06-08,2025-06-08,1303.67,Approved,6100,False,False,False,False,True
INVREC-0002279,PROP-0038,VEND-009,Guardian Security,INV-0038-05-02279,Security,2025-05-02,2025-06-01,2025-05-26,172.47,Approved,6300,False,False,False,False,True
INVREC-0002280,PROP-0038,VEND-016,RiskShield Insurance,INV-0038-05-02280,Insurance,2025-05-14,2025-06-13,2025-06-13,294.16,Approved,6700,False,False,False,False,True
INVREC-0002281,PROP-0038,VEND-010,FrontDesk Patrol,INV-0038-05-02281,Security,2025-05-04,2025-06-03,2025-06-03,75.0,Approved,6300,False,False,False,False,True
INVREC-0002282,PROP-0038,VEND-010,FrontDesk Patrol,INV-0038-05-02282,Security,2025-05-22,2025-06-21,2025-06-19,107.03,Approved,6300,False,False,False,False,True
INVREC-0002283,PROP-0038,VEND-014,LedgerPro Accounting,INV-0038-05-02283,Professional Services,2025-05-08,2025-06-07,2025-06-03,277.15,Approved,6600,False,False,False,False,True
INVREC-0002284,PROP-0038,VEND-017,OfficeWorks Supply,INV-0038-06-02284,Administrative,2025-06-09,2025-07-09,2025-07-02,75.0,Approved,6800,False,False,False,False,True
INVREC-0002285,PROP-0038,VEND-017,OfficeWorks Supply,INV-0038-06-02285,Administrative,2025-06-02,2025-06-17,2025-06-11,75.0,Approved,6800,False,False,False,False,True
INVREC-0002286,PROP-0038,VEND-014,LedgerPro Accounting,INV-0038-06-02286,Professional Services,2025-06-01,2025-07-01,2025-06-26,79.6,Approved,6600,False,False,False,False,True
INVREC-0002287,PROP-0038,VEND-013,Urban Greenery,INV-0038-06-02287,Landscaping,2025-06-03,2025-06-18,2025-06-18,75.0,Approved,6500,False,False,False,False,True
INVREC-0002288,PROP-0038,VEND-015,ComplianceWorks,INV-0038-06-02288,Professional Services,2025-06-20,2025-07-20,2025-07-15,194.04,Approved,6600,False,False,False,False,True
INVREC-0002289,PROP-0038,VEND-012,Sparkle Janitorial,INV-0038-06-02289,Janitorial,2025-06-09,2025-07-09,2025-07-05,216.6,Approved,6400,False,False,False,False,True
INVREC-0002290,PROP-0038,VEND-002,Skyline Maintenance,INV-0038-06-02290,Repairs & Maintenance,2025-06-24,2025-07-24,2025-07-19,374.95,Approved,6100,False,False,False,False,True
INVREC-0002291,PROP-0038,VEND-012,Sparkle Janitorial,INV-0038-06-02291,Janitorial,2025-06-15,2025-07-15,2025-07-13,258.89,Approved,6400,False,False,False,False,True
INVREC-0002292,PROP-0038,VEND-015,ComplianceWorks,INV-0038-07-02292,Professional Services,2025-07-18,2025-09-01,2025-08-29,88.36,Approved,6600,False,False,False,False,True
INVREC-0002293,PROP-0038,VEND-001,Rapid Repair Co,INV-0038-07-02293,Repairs & Maintenance,2025-07-19,2025-08-18,2025-08-14,401.74,Approved,6100,False,False,False,False,True
INVREC-0002294,PROP-0038,VEND-003,Metro Mechanical,INV-0038-07-02294,Repairs & Maintenance,2025-07-21,2025-08-05,2025-08-04,1422.2,Approved,6100,False,False,False,False,True
INVREC-0002295,PROP-0038,VEND-017,OfficeWorks Supply,INV-0038-07-02295,Administrative,2025-07-17,2025-08-01,2025-08-01,102.39,Approved,6800,False,False,False,False,True
INVREC-0002296,PROP-0038,VEND-008,Gridline Energy,INV-0038-07-02296,Utilities,2025-07-25,2025-08-24,2025-09-02,364.37,Approved,6200,True,False,False,True,True
INVREC-0002297,PROP-0038,VEND-004,Ace Plumbing,INV-0038-07-02297,Repairs & Maintenance,2025-07-08,2025-08-07,2025-08-01,862.68,Approved,6100,False,False,False,False,True
INVREC-0002298,PROP-0038,VEND-014,LedgerPro Accounting,INV-0038-08-02298,Professional Services,2025-08-12,2025-09-26,2025-09-20,135.4,Approved,6600,False,False,False,False,True
INVREC-0002299,PROP-0038,VEND-012,Sparkle Janitorial,INV-0038-08-02299,Janitorial,2025-08-18,2025-10-02,2025-10-12,101.84,Approved,6400,True,False,False,True,True
INVREC-0002300,PROP-0038,VEND-017,OfficeWorks Supply,INV-0038-04-02275,Administrative,2025-08-23,2025-09-22,2025-09-20,78.64,Approved,6800,False,True,False,True,True
INVREC-0002301,PROP-0038,VEND-005,Bright Electric,INV-0038-08-02301,Repairs & Maintenance,2025-08-21,2025-09-05,2025-09-04,996.42,Approved,6100,False,False,False,False,True
INVREC-0002302,PROP-0038,VEND-007,NY Water Services,INV-0038-09-02302,Utilities,2025-09-20,2025-10-20,2025-10-17,576.42,Approved,6200,False,False,False,False,True
