financial_id,property_id,month,budget_income,actual_income,income_variance,income_variance_pct,budget_expenses,actual_expenses,expense_variance,expense_variance_pct,net_operating_income,ebitda,occupancy_rate,management_fee,synthetic_record
FIN-PROP-0053-202512,PROP-0053,2025-12-01,40844.1,38743.53,-2100.57,-0.0514,10510.93,10199.57,-311.36,-0.0296,28543.96,27555.55,0.9468,988.4,True
FIN-PROP-0054-202501,PROP-0054,2025-01-01,96415.97,84440.23,-11975.74,-0.1242,30000.03,31309.1,1309.07,0.0436,53131.12,50656.36,0.8991,2474.77,True
FIN-PROP-0054-202502,PROP-0054,2025-02-01,97139.09,77856.17,-19282.92,-0.1985,29902.0,30108.91,206.9,0.0069,47747.26,44713.04,0.8364,3034.21,True
FIN-PROP-0054-202503,PROP-0054,2025-03-01,97668.45,77827.69,-19840.76,-0.2031,29634.18,30743.72,1109.54,0.0374,47083.97,44550.15,0.8121,2533.82,True
FIN-PROP-0054-202504,PROP-0054,2025-04-01,97862.21,75457.74,-22404.46,-0.2289,29268.33,30906.69,1638.36,0.056,44551.06,41452.14,0.78,3098.92,True
FIN-PROP-0054-202505,PROP-0054,2025-05-01,97668.45,79382.16,-18286.29,-0.1872,28902.47,26954.98,-1947.49,-0.0674,52427.17,49322.18,0.8405,3104.99,True
FIN-PROP-0054-202506,PROP-0054,2025-06-01,97139.09,76648.11,-20490.98,-0.2109,28634.65,31127.78,2493.13,0.0871,45520.33,42203.6,0.7851,3316.73,True
FIN-PROP-0054-202507,PROP-0054,2025-07-01,96415.97,79618.49,-16797.48,-0.1742,28536.62,30172.34,1635.73,0.0573,49446.15,46733.23,0.8555,2712.92,True
FIN-PROP-0054-202508,PROP-0054,2025-08-01,95692.85,86203.62,-9489.23,-0.0992,28634.65,28438.23,-196.42,-0.0069,57765.39,55112.33,0.9095,2653.06,True
FIN-PROP-0054-202509,PROP-0054,2025-09-01,95163.49,77927.26,-17236.23,-0.1811,28902.47,29850.44,947.96,0.0328,48076.83,46079.15,0.8108,1997.68,True
FIN-PROP-0054-202510,PROP-0054,2025-10-01,94969.73,80633.31,-14336.42,-0.151,29268.33,29611.7,343.37,0.0117,51021.61,47415.71,0.8376,3605.9,True
FIN-PROP-0054-202511,PROP-0054,2025-11-01,95163.49,77605.86,-17557.63,-0.1845,29634.18,32190.11,2555.93,0.0862,45415.74,42140.14,0.8383,3275.6,True
FIN-PROP-0054-202512,PROP-0054,2025-12-01,95692.85,81506.03,-14186.82,-0.1483,29902.0,29228.8,-673.21,-0.0225,52277.23,48849.74,0.8504,3427.49,True
FIN-PROP-0055-202501,PROP-0055,2025-01-01,15242.66,14652.48,-590.18,-0.0387,4068.68,4682.42,613.74,0.1508,9970.06,9493.29,0.9605,476.76,True
FIN-PROP-0055-202502,PROP-0055,2025-02-01,15356.98,14658.06,-698.92,-0.0455,4055.38,4598.75,543.37,0.134,10059.31,9565.16,0.8915,494.15,True
FIN-PROP-0055-202503,PROP-0055,2025-03-01,15440.67,15034.35,-406.31,-0.0263,4019.06,3861.38,-157.68,-0.0392,11172.97,10616.41,0.9676,556.57,True
FIN-PROP-0055-202504,PROP-0055,2025-04-01,15471.3,14130.1,-1341.2,-0.0867,3969.44,3940.7,-28.75,-0.0072,10189.4,9555.51,0.9005,633.9,True
FIN-PROP-0055-202505,PROP-0055,2025-05-01,15440.67,14374.83,-1065.84,-0.069,3919.82,4224.46,304.64,0.0777,10150.37,9788.58,0.9604,361.79,True
FIN-PROP-0055-202506,PROP-0055,2025-06-01,15356.98,14167.56,-1189.42,-0.0775,3883.5,4437.99,554.49,0.1428,9729.57,9125.6,0.9171,603.97,True
FIN-PROP-0055-202507,PROP-0055,2025-07-01,15242.66,14477.94,-764.72,-0.0502,3870.21,3865.07,-5.14,-0.0013,10612.87,10216.8,0.9694,396.07,True
FIN-PROP-0055-202508,PROP-0055,2025-08-01,15128.34,14039.44,-1088.9,-0.072,3883.5,4275.29,391.79,0.1009,9764.14,9234.54,0.9308,529.6,True
FIN-PROP-0055-202509,PROP-0055,2025-09-01,15044.65,14941.45,-103.2,-0.0069,3919.82,4539.64,619.82,0.1581,10401.81,9873.83,0.99,527.98,True
FIN-PROP-0055-202510,PROP-0055,2025-10-01,15014.02,13933.49,-1080.53,-0.072,3969.44,4519.02,549.58,0.1385,9414.47,8927.72,0.9408,486.75,True
FIN-PROP-0055-202511,PROP-0055,2025-11-01,15044.65,14843.9,-200.75,-0.0133,4019.06,4287.11,268.05,0.0667,10556.79,10042.32,0.9475,514.47,True
FIN-PROP-0055-202512,PROP-0055,2025-12-01,15128.34,13908.99,-1219.35,-0.0806,4055.38,4217.86,162.47,0.0401,9691.13,9217.43,0.9265,473.7,True
FIN-PROP-0056-202501,PROP-0056,2025-01-01,90683.75,86213.64,-4470.11,-0.0493,43425.99,47351.86,3925.88,0.0904,38861.78,35823.77,0.925,3038.0,True
FIN-PROP-0056-202502,PROP-0056,2025-02-01,91363.88,87177.82,-4186.06,-0.0458,43284.09,50105.84,6821.75,0.1576,37071.98,33901.3,0.9786,3170.67,True
FIN-PROP-0056-202503,PROP-0056,2025-03-01,91861.77,88165.8,-3695.96,-0.0402,42896.4,46309.19,3412.78,0.0796,41856.62,39132.78,0.99,2723.84,True
FIN-PROP-0056-202504,PROP-0056,2025-04-01,92044.01,81647.45,-10396.56,-0.113,42366.82,44600.43,2233.61,0.0527,37047.02,33929.2,0.9226,3117.82,True
FIN-PROP-0056-202505,PROP-0056,2025-05-01,91861.77,84868.66,-6993.11,-0.0761,41837.23,43462.77,1625.54,0.0389,41405.89,38574.36,0.9288,2831.52,True
FIN-PROP-0056-202506,PROP-0056,2025-06-01,91363.88,84559.21,-6804.67,-0.0745,41449.55,47093.18,5643.63,0.1362,37466.03,34757.91,0.9382,2708.12,True
FIN-PROP-0056-202507,PROP-0056,2025-07-01,90683.75,80308.64,-10375.11,-0.1144,41307.65,46618.13,5310.48,0.1286,33690.5,30650.58,0.9171,3039.92,True
FIN-PROP-0056-202508,PROP-0056,2025-08-01,90003.62,83203.38,-6800.24,-0.0756,41449.55,44113.57,2664.02,0.0643,39089.82,36648.53,0.9058,2441.29,True
FIN-PROP-0056-202509,PROP-0056,2025-09-01,89505.73,87349.31,-2156.43,-0.0241,41837.23,47998.79,6161.56,0.1473,39350.51,36901.18,0.9648,2449.33,True
FIN-PROP-0056-202510,PROP-0056,2025-10-01,89323.49,83764.04,-5559.45,-0.0622,42366.82,42158.3,-208.52,-0.0049,41605.74,39002.3,0.9178,2603.44,True
FIN-PROP-0056-202511,PROP-0056,2025-11-01,89505.73,84097.03,-5408.7,-0.0604,42896.4,53067.95,10171.54,0.2371,31029.08,27263.33,0.9356,3765.76,True
FIN-PROP-0056-202512,PROP-0056,2025-12-01,90003.62,87207.74,-2795.88,-0.0311,43284.09,50122.76,6838.67,0.158,37084.98,33932.49,0.9596,3152.49,True
FIN-PROP-0057-202501,PROP-0057,2025-01-01,61405.11,54826.28,-6578.83,-0.1071,30596.82,30389.4,-207.43,-0.0068,24436.88,22774.58,0.9175,1662.3,True
FIN-PROP-0057-202502,PROP-0057,2025-02-01,61865.65,56659.48,-5206.17,-0.0842,30496.84,29435.91,-1060.94,-0.0348,27223.57,25776.56,0.9075,1447.01,True
FIN-PROP-0057-202503,PROP-0057,2025-03-01,62202.79,54631.46,-7571.32,-0.1217,30223.69,30897.23,673.54,0.0223,23734.24,21463.92,0.8939,2270.31,True
FIN-PROP-0057-202504,PROP-0057,2025-04-01,62326.19,59746.47,-2579.72,-0.0414,29850.56,34524.79,4674.24,0.1566,25221.67,23250.36,0.8995,1971.31,True
FIN-PROP-0057-202505,PROP-0057,2025-05-01,62202.79,57849.12,-4353.66,-0.07,29477.43,27639.27,-1838.15,-0.0624,30209.85,28032.98,0.9505,2176.87,True
FIN-PROP-0057-202506,PROP-0057,2025-06-01,61865.65,57864.07,-4001.58,-0.0647,29204.27,29616.99,412.72,0.0141,28247.08,26752.09,0.9398,1494.99,True
FIN-PROP-0057-202507,PROP-0057,2025-07-01,61405.11,58070.17,-3334.94,-0.0543,29104.29,29655.09,550.8,0.0189,28415.08,26352.08,0.9415,2063.01,True
FIN-PROP-0057-202508,PROP-0057,2025-08-01,60944.57,53019.21,-7925.36,-0.13,29204.27,30280.83,1076.55,0.0369,22738.38,21247.48,0.871,1490.9,True
FIN-PROP-0057-202509,PROP-0057,2025-09-01,60607.43,56474.23,-4133.21,-0.0682,29477.43,31436.26,1958.84,0.0665,25037.96,22883.79,0.92,2154.17,True
FIN-PROP-0057-202510,PROP-0057,2025-10-01,60484.03,54513.03,-5971.0,-0.0987,29850.56,30092.35,241.79,0.0081,24420.68,22246.49,0.9146,2174.19,True
FIN-PROP-0057-202511,PROP-0057,2025-11-01,60607.43,62024.05,1416.61,0.0234,30223.69,29013.52,-1210.17,-0.04,33010.52,30882.69,0.9731,2127.84,True
FIN-PROP-0057-202512,PROP-0057,2025-12-01,60944.57,57090.48,-3854.09,-0.0632,30496.84,28902.52,-1594.32,-0.0523,28187.96,26081.74,0.9046,2106.22,True
FIN-PROP-0058-202501,PROP-0058,2025-01-01,154375.75,151862.2,-2513.55,-0.0163,43742.68,45807.48,2064.8,0.0472,106054.72,99555.05,0.9748,6499.66,True
FIN-PROP-0058-202502,PROP-0058,2025-02-01,155533.57,140146.61,-15386.96,-0.0989,43599.74,47728.18,4128.44,0.0947,92418.43,87888.55,0.9014,4529.89,True
FIN-PROP-0058-202503,PROP-0058,2025-03-01,156381.15,150606.84,-5774.31,-0.0369,43209.23,45577.16,2367.94,0.0548,105029.67,101236.04,0.9489,3793.63,True
FIN-PROP-0058-202504,PROP-0058,2025-04-01,156691.39,142228.74,-14462.65,-0.0923,42675.78,42627.63,-48.16,-0.0011,99601.12,94202.92,0.8895,5398.19,True
FIN-PROP-0058-202505,PROP-0058,2025-05-01,156381.15,156648.74,267.59,0.0017,42142.33,42505.35,363.02,0.0086,114143.39,107967.23,0.9784,6176.16,True
FIN-PROP-0058-202506,PROP-0058,2025-06-01,155533.57,143154.65,-12378.92,-0.0796,41751.82,39448.98,-2302.84,-0.0552,103705.67,98472.73,0.9281,5232.94,True
FIN-PROP-0058-202507,PROP-0058,2025-07-01,154375.75,132506.06,-21869.69,-0.1417,41608.89,46855.43,5246.54,0.1261,85650.63,82228.61,0.889,3422.02,True
FIN-PROP-0058-202508,PROP-0058,2025-08-01,153217.93,140053.95,-13163.99,-0.0859,41751.82,42919.27,1167.45,0.028,97134.67,92486.15,0.9258,4648.52,True
FIN-PROP-0058-202509,PROP-0058,2025-09-01,152370.35,145972.46,-6397.89,-0.042,42142.33,38685.8,-3456.53,-0.082,107286.66,101158.96,0.9515,6127.69,True
FIN-PROP-0058-202510,PROP-0058,2025-10-01,152060.11,138200.6,-13859.51,-0.0911,42675.78,44448.65,1772.87,0.0415,93751.95,88917.79,0.9076,4834.16,True
FIN-PROP-0058-202511,PROP-0058,2025-11-01,152370.35,148094.17,-4276.18,-0.0281,43209.23,41577.72,-1631.51,-0.0378,106516.46,102738.22,0.9647,3778.24,True
FIN-PROP-0058-202512,PROP-0058,2025-12-01,153217.93,149211.59,-4006.34,-0.0261,43599.74,44233.49,633.75,0.0145,104978.1,99828.12,0.9483,5149.98,True
FIN-PROP-0059-202501,PROP-0059,2025-01-01,117053.62,107798.48,-9255.14,-0.0791,32849.72,31995.1,-854.62,-0.026,75803.38,71187.11,0.913,4616.27,True
FIN-PROP-0059-202502,PROP-0059,2025-02-01,117931.52,107597.93,-10333.59,-0.0876,32742.38,32881.58,139.2,0.0043,74716.35,70042.57,0.941,4673.78,True
FIN-PROP-0059-202503,PROP-0059,2025-03-01,118574.19,114724.58,-3849.61,-0.0325,32449.11,32824.73,375.61,0.0116,81899.85,78626.31,0.9645,3273.54,True
FIN-PROP-0059-202504,PROP-0059,2025-04-01,118809.42,113432.26,-5377.16,-0.0453,32048.5,34351.64,2303.13,0.0719,79080.63,74219.41,0.9316,4861.22,True
FIN-PROP-0059-202505,PROP-0059,2025-05-01,118574.19,117050.07,-1524.13,-0.0129,31647.9,33286.26,1638.36,0.0518,83763.81,80111.68,0.9523,3652.12,True
FIN-PROP-0059-202506,PROP-0059,2025-06-01,117931.52,114594.44,-3337.08,-0.0283,31354.63,29861.87,-1492.76,-0.0476,84732.57,80124.09,0.9558,4608.48,True
FIN-PROP-0059-202507,PROP-0059,2025-07-01,117053.62,109413.06,-7640.56,-0.0653,31247.29,33844.8,2597.51,0.0831,75568.26,72689.4,0.9501,2878.86,True
FIN-PROP-0059-202508,PROP-0059,2025-08-01,116175.72,108756.35,-7419.37,-0.0639,31354.63,28805.02,-2549.62,-0.0813,79951.33,76295.72,0.8979,3655.61,True
FIN-PROP-0059-202509,PROP-0059,2025-09-01,115533.05,104264.07,-11268.98,-0.0975,31647.9,32155.24,507.34,0.016,72108.83,68483.01,0.8839,3625.82,True
FIN-PROP-0059-202510,PROP-0059,2025-10-01,115297.82,111599.08,-3698.73,-0.0321,32048.5,36212.96,4164.45,0.1299,75386.12,71792.72,0.963,3593.4,True
FIN-PROP-0059-202511,PROP-0059,2025-11-01,115533.05,113075.61,-2457.44,-0.0213,32449.11,30691.34,-1757.77,-0.0542,82384.27,78851.4,0.9872,3532.87,True
FIN-PROP-0059-202512,PROP-0059,2025-12-01,116175.72,111277.63,-4898.09,-0.0422,32742.38,34951.46,2209.09,0.0675,76326.17,73271.3,0.9637,3054.86,True
FIN-PROP-0060-202501,PROP-0060,2025-01-01,566420.39,543186.39,-23234.0,-0.041,190942.86,207177.27,16234.41,0.085,336009.13,320923.87,0.9511,15085.26,True
FIN-PROP-0060-202502,PROP-0060,2025-02-01,570668.54,546835.29,-23833.25,-0.0418,190318.92,197054.14,6735.22,0.0354,349781.15,332891.48,0.9763,16889.67,True
FIN-PROP-0060-202503,PROP-0060,2025-03-01,573778.41,525635.51,-48142.9,-0.0839,188614.29,190292.23,1677.95,0.0089,335343.27,316583.81,0.9117,18759.46,True
FIN-PROP-0060-202504,PROP-0060,2025-04-01,574916.7,512625.82,-62290.87,-0.1083,186285.72,192159.75,5874.04,0.0315,320466.07,298113.39,0.9365,22352.68,True
FIN-PROP-0060-202505,PROP-0060,2025-05-01,573778.41,529488.99,-44289.42,-0.0772,183957.14,203565.65,19608.51,0.1066,325923.33,306616.0,0.9293,19307.33,True
FIN-PROP-0060-202506,PROP-0060,2025-06-01,570668.54,534708.76,-35959.78,-0.063,182252.51,191739.32,9486.81,0.0521,342969.44,329399.4,0.9729,13570.03,True
FIN-PROP-0060-202507,PROP-0060,2025-07-01,566420.39,551989.06,-14431.33,-0.0255,181628.57,206127.78,24499.2,0.1349,345861.28,322843.47,0.9607,23017.81,True
FIN-PROP-0060-202508,PROP-0060,2025-08-01,562172.24,540270.77,-21901.47,-0.039,182252.51,180015.36,-2237.15,-0.0123,360255.4,336500.83,0.977,23754.57,True
FIN-PROP-0060-202509,PROP-0060,2025-09-01,559062.37,526471.39,-32590.98,-0.0583,183957.14,206442.4,22485.26,0.1222,320028.99,298748.28,0.936,21280.71,True
FIN-PROP-0060-202510,PROP-0060,2025-10-01,557924.08,524374.57,-33549.52,-0.0601,186285.72,204883.65,18597.94,0.0998,319490.92,304996.48,0.9306,14494.43,True
FIN-PROP-0060-202511,PROP-0060,2025-11-01,559062.37,546191.99,-12870.38,-0.023,188614.29,180012.58,-8601.7,-0.0456,366179.41,342184.43,0.9728,23994.98,True
FIN-PROP-0060-202512,PROP-0060,2025-12-01,562172.24,511579.59,-50592.65,-0.09,190318.92,209203.24,18884.32,0.0992,302376.35,287454.08,0.9055,14922.27,True
FIN-PROP-0061-202501,PROP-0061,2025-01-01,520024.74,463902.28,-56122.46,-0.1079,237342.5,248583.37,11240.87,0.0474,215318.91,197042.8,0.8775,18276.11,True
FIN-PROP-0061-202502,PROP-0061,2025-02-01,523924.93,498828.27,-25096.66,-0.0479,236566.95,243421.47,6854.52,0.029,255406.8,236439.46,0.9787,18967.34,True
FIN-PROP-0061-202503,PROP-0061,2025-03-01,526780.06,514470.09,-12309.97,-0.0234,234448.08,240725.77,6277.68,0.0268,273744.33,256341.4,0.9384,17402.93,True
FIN-PROP-0061-202504,PROP-0061,2025-04-01,527825.11,523011.46,-4813.65,-0.0091,231553.66,221088.33,-10465.33,-0.0452,301923.13,281888.81,0.9708,20034.32,True
FIN-PROP-0061-202505,PROP-0061,2025-05-01,526780.06,481396.41,-45383.65,-0.0862,228659.24,218899.38,-9759.86,-0.0427,262497.04,249398.62,0.9186,13098.42,True
FIN-PROP-0061-202506,PROP-0061,2025-06-01,523924.93,489044.16,-34880.77,-0.0666,226540.38,233335.16,6794.79,0.03,255708.99,239112.49,0.9303,16596.51,True
FIN-PROP-0061-202507,PROP-0061,2025-07-01,520024.74,435717.2,-84307.54,-0.1621,225764.82,234951.06,9186.24,0.0407,200766.13,185035.31,0.8714,15730.82,True
FIN-PROP-0061-202508,PROP-0061,2025-08-01,516124.55,463485.93,-52638.62,-0.102,226540.38,211423.14,-15117.24,-0.0667,252062.79,235393.24,0.9039,16669.55,True
FIN-PROP-0061-202509,PROP-0061,2025-09-01,513269.42,478299.73,-34969.69,-0.0681,228659.24,212985.78,-15673.46,-0.0685,265313.95,247339.72,0.9488,17974.23,True
FIN-PROP-0061-202510,PROP-0061,2025-10-01,512224.37,490612.95,-21611.42,-0.0422,231553.66,211352.1,-20201.56,-0.0872,279260.85,260890.82,0.9371,18370.03,True
FIN-PROP-0061-202511,PROP-0061,2025-11-01,513269.42,482511.3,-30758.12,-0.0599,234448.08,252011.25,17563.17,0.0749,230500.05,210630.02,0.9274,19870.03,True
FIN-PROP-0061-202512,PROP-0061,2025-12-01,516124.55,495093.95,-21030.61,-0.0407,236566.95,229529.51,-7037.44,-0.0297,265564.44,244775.98,0.9492,20788.46,True
FIN-PROP-0062-202501,PROP-0062,2025-01-01,81332.63,77214.83,-4117.8,-0.0506,26286.67,27677.63,1390.96,0.0529,49537.2,47171.54,0.9195,2365.66,True
FIN-PROP-0062-202502,PROP-0062,2025-02-01,81942.62,75624.83,-6317.8,-0.0771,26200.77,27734.11,1533.33,0.0585,47890.72,44558.64,0.931,3332.08,True
FIN-PROP-0062-202503,PROP-0062,2025-03-01,82389.17,74841.14,-7548.03,-0.0916,25966.1,26392.59,426.49,0.0164,48448.56,46181.36,0.9122,2267.2,True
FIN-PROP-0062-202504,PROP-0062,2025-04-01,82552.62,79066.09,-3486.53,-0.0422,25645.53,24383.18,-1262.35,-0.0492,54682.92,51140.53,0.9199,3542.39,True
FIN-PROP-0062-202505,PROP-0062,2025-05-01,82389.17,78871.81,-3517.36,-0.0427,25324.96,25055.48,-269.48,-0.0106,53816.33,50643.8,0.959,3172.53,True
FIN-PROP-0062-202506,PROP-0062,2025-06-01,81942.62,80694.56,-1248.06,-0.0152,25090.29,25851.59,761.3,0.0303,54842.98,51432.02,0.9361,3410.96,True
FIN-PROP-0062-202507,PROP-0062,2025-07-01,81332.63,74432.6,-6900.03,-0.0848,25004.39,24305.08,-699.31,-0.028,50127.51,48148.92,0.9139,1978.59,True
FIN-PROP-0062-202508,PROP-0062,2025-08-01,80722.64,73382.52,-7340.12,-0.0909,25090.29,27514.02,2423.73,0.0966,45868.5,43879.36,0.9403,1989.14,True
FIN-PROP-0062-202509,PROP-0062,2025-09-01,80276.09,75083.15,-5192.94,-0.0647,25324.96,23576.98,-1747.98,-0.069,51506.17,49625.91,0.926,1880.26,True
FIN-PROP-0062-202510,PROP-0062,2025-10-01,80112.64,77496.86,-2615.78,-0.0327,25645.53,24061.49,-1584.04,-0.0618,53435.37,50154.83,0.9667,3280.54,True
FIN-PROP-0062-202511,PROP-0062,2025-11-01,80276.09,75464.36,-4811.73,-0.0599,25966.1,27748.85,1782.75,0.0687,47715.51,45426.36,0.9435,2289.15,True
FIN-PROP-0062-202512,PROP-0062,2025-12-01,80722.64,77020.53,-3702.1,-0.0459,26200.77,24816.24,-1384.53,-0.0528,52204.29,49010.33,0.9446,3193.96,True
FIN-PROP-0063-202501,PROP-0063,2025-01-01,60602.16,55572.34,-5029.82,-0.083,22434.01,22298.88,-135.12,-0.006,33273.45,30868.94,0.8975,2404.52,True
FIN-PROP-0063-202502,PROP-0063,2025-02-01,61056.68,60868.08,-188.59,-0.0031,22360.7,24371.95,2011.25,0.0899,36496.13,34744.35,0.9851,1751.79,True
FIN-PROP-0063-202503,PROP-0063,2025-03-01,61389.41,59876.27,-1513.13,-0.0246,22160.42,21387.37,-773.06,-0.0349,38488.91,36671.88,0.99,1817.03,True
FIN-PROP-0063-202504,PROP-0063,2025-04-01,61511.19,53819.67,-7691.53,-0.125,21886.84,19933.28,-1953.55,-0.0893,33886.38,31757.11,0.8944,2129.27,True
FIN-PROP-0063-202505,PROP-0063,2025-05-01,61389.41,56724.21,-4665.2,-0.076,21613.25,23014.87,1401.61,0.0648,33709.34,31715.76,0.9367,1993.58,True
FIN-PROP-0063-202506,PROP-0063,2025-06-01,61056.68,56567.88,-4488.79,-0.0735,21412.97,19625.05,-1787.92,-0.0835,36942.83,35276.71,0.9565,1666.12,True
FIN-PROP-0063-202507,PROP-0063,2025-07-01,60602.16,60375.52,-226.64,-0.0037,21339.67,23857.13,2517.47,0.118,36518.39,34765.6,0.99,1752.79,True
FIN-PROP-0063-202508,PROP-0063,2025-08-01,60147.64,59956.3,-191.34,-0.0032,21412.97,23283.5,1870.53,0.0874,36672.8,34992.74,0.9769,1680.06,True
FIN-PROP-0063-202509,PROP-0063,2025-09-01,59814.91,52213.67,-7601.25,-0.1271,21613.25,19783.4,-1829.86,-0.0847,32430.27,31108.66,0.8892,1321.61,True
FIN-PROP-0063-202510,PROP-0063,2025-10-01,59693.13,57820.15,-1872.98,-0.0314,21886.84,23875.16,1988.32,0.0908,33944.99,31739.76,0.99,2205.23,True
FIN-PROP-0063-202511,PROP-0063,2025-11-01,59814.91,58303.38,-1511.54,-0.0253,22160.42,21048.64,-1111.78,-0.0502,37254.74,34899.2,0.9411,2355.53,True
FIN-PROP-0063-202512,PROP-0063,2025-12-01,60147.64,56570.4,-3577.24,-0.0595,22360.7,25179.6,2818.9,0.1261,31390.8,29011.14,0.9502,2379.66,True
FIN-PROP-0064-202501,PROP-0064,2025-01-01,28878.48,27272.7,-1605.78,-0.0556,7848.95,9024.12,1175.17,0.1497,18248.58,17164.76,0.9262,1083.83,True
FIN-PROP-0064-202502,PROP-0064,2025-02-01,29095.07,28696.72,-398.35,-0.0137,7823.3,8417.28,593.98,0.0759,20279.44,19378.81,0.9542,900.63,True
FIN-PROP-0064-202503,PROP-0064,2025-03-01,29253.62,28001.49,-1252.14,-0.0428,7753.23,7978.64,225.4,0.0291,20022.85,18798.66,0.9621,1224.2,True
FIN-PROP-0064-202504,PROP-0064,2025-04-01,29311.66,29074.02,-237.64,-0.0081,7657.51,8173.22,515.71,0.0673,20900.8,19942.16,0.9742,958.64,True
FIN-PROP-0064-202505,PROP-0064,2025-05-01,29253.62,26848.99,-2404.63,-0.0822,7561.79,8347.05,785.26,0.1038,18501.94,17724.39,0.9246,777.55,True
FIN-PROP-0064-202506,PROP-0064,2025-06-01,29095.07,25678.8,-3416.26,-0.1174,7491.72,8222.55,730.83,0.0976,17456.25,16542.64,0.8786,913.61,True
FIN-PROP-0064-202507,PROP-0064,2025-07-01,28878.48,27541.07,-1337.41,-0.0463,7466.07,7794.99,328.91,0.0441,19746.08,19001.57,0.9591,744.51,True
FIN-PROP-0064-202508,PROP-0064,2025-08-01,28661.89,23972.79,-4689.1,-0.1636,7491.72,8352.78,861.06,0.1149,15620.01,14818.23,0.8773,801.78,True
FIN-PROP-0064-202509,PROP-0064,2025-09-01,28503.34,26567.51,-1935.82,-0.0679,7561.79,9025.76,1463.97,0.1936,17541.75,16693.48,0.914,848.28,True
FIN-PROP-0064-202510,PROP-0064,2025-10-01,28445.3,24503.53,-3941.78,-0.1386,7657.51,8223.54,566.03,0.0739,16279.98,15300.82,0.8617,979.16,True
FIN-PROP-0064-202511,PROP-0064,2025-11-01,28503.34,24505.25,-3998.08,-0.1403,7753.23,8338.89,585.66,0.0755,16166.36,15442.4,0.9079,723.96,True
FIN-PROP-0064-202512,PROP-0064,2025-12-01,28661.89,27866.14,-795.75,-0.0278,7823.3,8066.47,243.17,0.0311,19799.67,19100.97,0.9321,698.69,True
FIN-PROP-0065-202501,PROP-0065,2025-01-01,66561.85,63768.42,-2793.43,-0.042,27925.14,32386.44,4461.31,0.1598,31381.98,29332.57,0.9756,2049.41,True
FIN-PROP-0065-202502,PROP-0065,2025-02-01,67061.06,58602.0,-8459.06,-0.1261,27833.89,30600.85,2766.97,0.0994,28001.15,26519.91,0.9166,1481.24,True
FIN-PROP-0065-202503,PROP-0065,2025-03-01,67426.51,64746.59,-2679.93,-0.0397,27584.59,29037.94,1453.35,0.0527,35708.65,33385.37,0.921,2323.28,True
FIN-PROP-0065-202504,PROP-0065,2025-04-01,67560.28,64028.13,-3532.14,-0.0523,27244.04,30170.2,2926.16,0.1074,33857.93,31311.16,0.9239,2546.77,True
FIN-PROP-0065-202505,PROP-0065,2025-05-01,67426.51,66026.32,-1400.19,-0.0208,26903.49,28979.99,2076.5,0.0772,37046.34,35049.63,0.9657,1996.71,True
FIN-PROP-0065-202506,PROP-0065,2025-06-01,67061.06,61954.47,-5106.6,-0.0761,26654.19,30800.72,4146.54,0.1556,31153.74,28855.54,0.9488,2298.2,True
FIN-PROP-0065-202507,PROP-0065,2025-07-01,66561.85,61875.82,-4686.03,-0.0704,26562.94,24975.85,-1587.09,-0.0597,36899.97,34656.97,0.9401,2243.0,True
FIN-PROP-0065-202508,PROP-0065,2025-08-01,66062.64,58286.27,-7776.37,-0.1177,26654.19,32530.28,5876.09,0.2205,25755.99,23756.6,0.9334,1999.39,True
FIN-PROP-0065-202509,PROP-0065,2025-09-01,65697.19,59597.03,-6100.16,-0.0929,26903.49,29182.28,2278.79,0.0847,30414.75,28728.93,0.9537,1685.82,True
FIN-PROP-0065-202510,PROP-0065,2025-10-01,65563.42,62906.47,-2656.95,-0.0405,27244.04,27501.73,257.69,0.0095,35404.74,33419.19,0.9382,1985.55,True
FIN-PROP-0065-202511,PROP-0065,2025-11-01,65697.19,63724.9,-1972.29,-0.03,27584.59,29294.78,1710.19,0.062,34430.12,31771.74,0.9158,2658.38,True
FIN-PROP-0065-202512,PROP-0065,2025-12-01,66062.64,64731.58,-1331.05,-0.0201,27833.89,30265.29,2431.4,0.0874,34466.29,32017.04,0.99,2449.25,True
FIN-PROP-0066-202501,PROP-0066,2025-01-01,433836.96,429829.11,-4007.85,-0.0092,137162.34,160198.46,23036.12,0.1679,269630.65,256163.22,0.9661,13467.42,True
FIN-PROP-0066-202502,PROP-0066,2025-02-01,437090.74,402113.77,-34976.97,-0.08,136714.14,142002.81,5288.67,0.0387,260110.96,249561.2,0.9191,10549.76,True
FIN-PROP-0066-202503,PROP-0066,2025-03-01,439472.67,395356.69,-44115.98,-0.1004,135489.63,158933.56,23443.93,0.173,236423.12,225740.74,0.9312,10682.38,True
FIN-PROP-0066-202504,PROP-0066,2025-04-01,440344.51,425741.16,-14603.36,-0.0332,133816.92,141923.42,8106.5,0.0606,283817.74,268238.81,0.9225,15578.93,True
FIN-PROP-0066-202505,PROP-0066,2025-05-01,439472.67,434652.0,-4820.67,-0.011,132144.21,140415.7,8271.5,0.0626,294236.29,281784.82,0.9702,12451.48,True
FIN-PROP-0066-202506,PROP-0066,2025-06-01,437090.74,411345.36,-25745.37,-0.0589,130919.7,128463.17,-2456.52,-0.0188,282882.19,266951.39,0.9284,15930.81,True
